#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ANKRD1	SLC8A1	9606.ENSP00000360762	9606.ENSP00000384763	0	0	0	0	0	0.056	0	0.483	0.491
ANO2	GABRG3	9606.ENSP00000348453	9606.ENSP00000479113	0	0	0	0	0.062	0	0.540	0.062	0.559
ANO2	ANO6	9606.ENSP00000348453	9606.ENSP00000409126	0	0	0	0.858	0	0	0.540	0.835	0.594
ANO6	HAPLN1	9606.ENSP00000409126	9606.ENSP00000274341	0	0	0	0	0	0	0	0.451	0.451
ANO6	GABRG3	9606.ENSP00000409126	9606.ENSP00000479113	0	0	0	0	0	0	0.540	0	0.540
APBA3	APBB2	9606.ENSP00000315136	9606.ENSP00000427211	0	0	0	0	0.065	0	0	0.486	0.499
APBB2	LRTM2	9606.ENSP00000427211	9606.ENSP00000446278	0	0	0	0	0	0	0	0.612	0.612
BBX	FOXK1	9606.ENSP00000319974	9606.ENSP00000328720	0	0	0	0	0	0	0	0.437	0.437
BDP1	TAF1L	9606.ENSP00000351575	9606.ENSP00000418379	0	0	0	0	0.353	0	0	0.180	0.447
BDP1	TAF1	9606.ENSP00000351575	9606.ENSP00000406549	0	0	0	0	0.353	0	0	0.183	0.449
CCNI	GREB1	9606.ENSP00000237654	9606.ENSP00000370896	0	0	0	0	0	0	0	0.469	0.469
CDH18	NUDT8	9606.ENSP00000425093	9606.ENSP00000365883	0	0	0	0	0	0	0	0.666	0.666
CEP135	SPICE1	9606.ENSP00000257287	9606.ENSP00000295872	0	0	0	0	0.062	0.076	0	0.677	0.696
DLG1	GRIK5	9606.ENSP00000345731	9606.ENSP00000262895	0	0	0	0	0	0.104	0.600	0.617	0.850
DLG1	GRIN2A	9606.ENSP00000345731	9606.ENSP00000379818	0	0	0	0	0	0.723	0.600	0.966	0.996
DLG1	GRIA1	9606.ENSP00000345731	9606.ENSP00000428994	0	0	0	0	0.062	0.840	0.900	0.990	0.999
DOCK4	TRUB1	9606.ENSP00000404179	9606.ENSP00000298746	0.073	0	0	0	0.202	0.317	0	0.137	0.505
DOCK4	RPL23	9606.ENSP00000404179	9606.ENSP00000420311	0.111	0	0	0	0.702	0.770	0	0.112	0.938
DPY19L4	FAM134C	9606.ENSP00000389630	9606.ENSP00000309432	0	0	0	0	0	0	0	0.631	0.631
E4F1	RB1	9606.ENSP00000301727	9606.ENSP00000267163	0	0	0	0	0	0.297	0	0.254	0.453
EPPK1	SACS	9606.ENSP00000484472	9606.ENSP00000371735	0	0	0	0	0.062	0	0	0.447	0.459
ERCC6	REV3L	9606.ENSP00000348089	9606.ENSP00000351697	0.048	0	0	0	0.089	0.111	0	0.430	0.502
FAM83F	ZBTB39	9606.ENSP00000330432	9606.ENSP00000300101	0	0	0	0	0	0	0	0.679	0.679
FOXK1	MSTN	9606.ENSP00000328720	9606.ENSP00000260950	0	0	0	0	0	0.056	0	0.420	0.429
FOXK1	SOX11	9606.ENSP00000328720	9606.ENSP00000322568	0	0	0	0	0	0.125	0	0.373	0.428
FOXK1	HIST1H2AD	9606.ENSP00000328720	9606.ENSP00000341094	0	0	0	0	0	0.078	0.900	0	0.903
GFM1	RPL23	9606.ENSP00000419038	9606.ENSP00000420311	0.167	0	0	0	0.482	0.525	0	0.223	0.819
GNPDA2	QPCTL	9606.ENSP00000295448	9606.ENSP00000012049	0	0	0	0	0.077	0	0	0.667	0.679
GNPDA2	LINGO2	9606.ENSP00000295448	9606.ENSP00000369328	0	0	0	0	0	0	0	0.519	0.519
GREB1	TNRC6C	9606.ENSP00000370896	9606.ENSP00000336783	0	0	0	0	0	0	0.900	0.085	0.904
GRIA1	GRIN3B	9606.ENSP00000428994	9606.ENSP00000234389	0	0	0	0.590	0.064	0.090	0.720	0.563	0.798
GRIA1	GRIK5	9606.ENSP00000428994	9606.ENSP00000262895	0	0	0	0.846	0.110	0	0.540	0.798	0.625
GRIA1	MAP1B	9606.ENSP00000428994	9606.ENSP00000296755	0	0	0	0	0.176	0	0	0.403	0.488
GRIA1	GRIN2A	9606.ENSP00000428994	9606.ENSP00000379818	0	0	0	0.598	0.181	0.182	0.720	0.908	0.870
GRIA1	MYO5A	9606.ENSP00000428994	9606.ENSP00000382177	0	0	0	0	0.089	0.317	0	0.569	0.709
GRIA1	SYN2	9606.ENSP00000428994	9606.ENSP00000480050	0	0	0	0	0.163	0.076	0	0.449	0.537
GRIK5	GRIN3B	9606.ENSP00000262895	9606.ENSP00000234389	0	0	0	0.573	0.062	0.149	0.540	0.557	0.692
GRIK5	GRIN2A	9606.ENSP00000262895	9606.ENSP00000379818	0	0	0	0.595	0.107	0.149	0.540	0.681	0.722
GRIN2A	GRIN3B	9606.ENSP00000379818	9606.ENSP00000234389	0	0	0	0.656	0.056	0.486	0.800	0.868	0.925
GRIN2A	SYN2	9606.ENSP00000379818	9606.ENSP00000480050	0	0	0	0	0.194	0.076	0	0.315	0.445
GRIN3B	LPPR3	9606.ENSP00000234389	9606.ENSP00000352962	0	0	0	0	0	0	0	0.752	0.752
HAPLN1	LAYN	9606.ENSP00000274341	9606.ENSP00000364765	0	0	0	0	0	0.102	0	0.399	0.438
HCN3	TBX5	9606.ENSP00000357342	9606.ENSP00000309913	0	0	0	0	0.044	0	0	0.618	0.619
HERC3	SIRT1	9606.ENSP00000385684	9606.ENSP00000212015	0	0	0	0	0.063	0	0	0.596	0.606
HES4	SIRT1	9606.ENSP00000393198	9606.ENSP00000212015	0	0	0	0	0	0.349	0	0.252	0.492
HIST1H2AD	SIRT1	9606.ENSP00000341094	9606.ENSP00000212015	0	0	0	0	0	0.065	0.600	0.101	0.634
HIST1H2AD	NBN	9606.ENSP00000341094	9606.ENSP00000265433	0	0	0	0	0	0.120	0.650	0.062	0.685
HIST1H2AD	RB1	9606.ENSP00000341094	9606.ENSP00000267163	0	0	0	0	0	0	0.900	0.062	0.902
HIST1H2AD	TNRC6C	9606.ENSP00000341094	9606.ENSP00000336783	0	0	0	0	0	0	0.900	0.047	0.900
HIST1H2AD	HIST1H2BL	9606.ENSP00000341094	9606.ENSP00000366618	0	0	0	0	0.388	0.214	0.800	0.325	0.926
HIST1H2AD	HIST1H3J	9606.ENSP00000341094	9606.ENSP00000352252	0	0.001	0	0	0.279	0.836	0	0.497	0.935
HIST1H2BL	SIRT1	9606.ENSP00000366618	9606.ENSP00000212015	0	0	0	0	0.055	0.212	0.600	0.142	0.710
HIST1H2BL	NBN	9606.ENSP00000366618	9606.ENSP00000265433	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BL	RB1	9606.ENSP00000366618	9606.ENSP00000267163	0	0	0	0	0	0	0.900	0.042	0.900
HIST1H2BL	TNRC6C	9606.ENSP00000366618	9606.ENSP00000336783	0	0	0	0	0	0	0.900	0	0.900
HIST1H2BL	HIST1H3J	9606.ENSP00000366618	9606.ENSP00000352252	0	0.001	0	0	0.434	0.247	0	0.412	0.727
HIST1H3J	PHF20	9606.ENSP00000352252	9606.ENSP00000363124	0	0	0	0	0	0.444	0	0.054	0.453
HMHA1	ZBTB39	9606.ENSP00000439601	9606.ENSP00000300101	0	0	0	0	0	0.058	0	0.420	0.430
HOXD9	TBX5	9606.ENSP00000249499	9606.ENSP00000309913	0	0	0	0	0	0.155	0	0.584	0.634
IFI44L	RSAD2	9606.ENSP00000359787	9606.ENSP00000371471	0	0	0	0	0.840	0	0	0.741	0.956
IMPA1	MIOX	9606.ENSP00000408526	9606.ENSP00000216075	0	0	0	0	0.049	0	0.900	0.156	0.912
IMPA1	MAP6	9606.ENSP00000408526	9606.ENSP00000307093	0	0	0	0	0	0	0	0.609	0.609
JADE3	PHF20	9606.ENSP00000481850	9606.ENSP00000363124	0	0	0	0	0.083	0.398	0	0.187	0.512
JMJD1C	RD3	9606.ENSP00000382204	9606.ENSP00000355969	0	0	0	0	0	0	0	0.672	0.672
LDLRAD2	SSC5D	9606.ENSP00000340988	9606.ENSP00000374274	0	0	0	0	0	0	0	0.468	0.468
LHX3	NEUROD1	9606.ENSP00000360811	9606.ENSP00000295108	0	0	0	0	0.512	0	0	0.537	0.764
LHX3	POU3F1	9606.ENSP00000360811	9606.ENSP00000362103	0	0	0	0	0.108	0.130	0	0.466	0.549
LINGO2	QPCTL	9606.ENSP00000369328	9606.ENSP00000012049	0	0	0	0	0	0	0	0.564	0.564
LPPR3	RTN4RL2	9606.ENSP00000352962	9606.ENSP00000335397	0	0	0	0	0.062	0	0	0.430	0.443
MANEA	REV3L	9606.ENSP00000351669	9606.ENSP00000351697	0	0	0	0	0.077	0	0	0.382	0.405
MAP1B	MAP6	9606.ENSP00000296755	9606.ENSP00000307093	0	0	0	0	0.293	0	0	0.416	0.569
MAP6	NFASC	9606.ENSP00000307093	9606.ENSP00000344786	0	0	0	0	0.222	0	0	0.349	0.473
MON2	XRN1	9606.ENSP00000377250	9606.ENSP00000264951	0	0	0	0	0.658	0	0	0	0.658
MON2	RBPJL	9606.ENSP00000377250	9606.ENSP00000341243	0	0	0	0	0.399	0.148	0	0.043	0.467
MON2	SMG1	9606.ENSP00000377250	9606.ENSP00000402515	0	0	0	0	0.549	0.102	0	0.055	0.583
MTMR7	PLCXD2	9606.ENSP00000180173	9606.ENSP00000420686	0	0	0	0	0.092	0	0	0.534	0.559
NBN	SIRT1	9606.ENSP00000265433	9606.ENSP00000212015	0	0	0	0	0.065	0.270	0	0.335	0.506
NBN	PALB2	9606.ENSP00000265433	9606.ENSP00000261584	0	0	0	0	0	0	0.600	0.570	0.820
NBN	RBBP8	9606.ENSP00000265433	9606.ENSP00000382628	0	0	0	0	0.090	0.882	0.900	0.784	0.997
NEUROD1	SOX11	9606.ENSP00000295108	9606.ENSP00000322568	0	0	0	0	0.090	0.073	0	0.458	0.503
NPAS3	POU3F1	9606.ENSP00000348460	9606.ENSP00000362103	0	0	0	0	0.062	0.262	0	0.378	0.531
NSUN5	TRUB1	9606.ENSP00000309126	9606.ENSP00000298746	0.071	0	0	0	0.235	0	0	0.338	0.488
NUP153	NUP98	9606.ENSP00000444029	9606.ENSP00000316032	0	0	0	0	0.300	0.478	0.900	0.968	0.998
NUP153	NUPL1	9606.ENSP00000444029	9606.ENSP00000371155	0	0	0	0	0.104	0	0.600	0.728	0.894
NUP98	RUNX1T1	9606.ENSP00000316032	9606.ENSP00000402257	0	0	0	0	0	0	0	0.454	0.454
NUP98	PHF20	9606.ENSP00000316032	9606.ENSP00000363124	0	0	0	0	0.063	0.187	0	0.662	0.721
NUP98	NUPL1	9606.ENSP00000316032	9606.ENSP00000371155	0	0	0	0	0.082	0.128	0.600	0.827	0.937
PAK3	SOS2	9606.ENSP00000353864	9606.ENSP00000216373	0	0	0	0	0.079	0.154	0.650	0.138	0.733
PALB2	RBBP8	9606.ENSP00000261584	9606.ENSP00000382628	0	0	0	0	0.072	0.270	0.600	0.751	0.923
PHF20	ZRANB3	9606.ENSP00000363124	9606.ENSP00000264159	0	0	0	0	0.084	0.150	0	0.524	0.597
PHF20	TAF1L	9606.ENSP00000363124	9606.ENSP00000418379	0	0	0	0	0.110	0.368	0	0.069	0.430
PHF20	TAF1	9606.ENSP00000363124	9606.ENSP00000406549	0	0	0	0	0.110	0.368	0.900	0.082	0.941
PRSS48	SPICE1	9606.ENSP00000401328	9606.ENSP00000295872	0	0	0	0	0	0	0	0.485	0.485
QPCTL	SYTL3	9606.ENSP00000012049	9606.ENSP00000483936	0	0	0	0	0	0	0	0.637	0.637
RB1	SIRT1	9606.ENSP00000267163	9606.ENSP00000212015	0	0	0	0	0.063	0.487	0.900	0.276	0.960
RB1	RBPJL	9606.ENSP00000267163	9606.ENSP00000341243	0	0	0	0	0.062	0.386	0	0.073	0.419
RB1	RBBP8	9606.ENSP00000267163	9606.ENSP00000382628	0	0	0	0	0	0.874	0	0.096	0.881
RB1	TAF1	9606.ENSP00000267163	9606.ENSP00000406549	0	0	0	0	0	0.835	0.900	0.112	0.984
RBBP8	ZNF121	9606.ENSP00000382628	9606.ENSP00000326967	0	0	0	0	0	0.056	0	0.444	0.453
RBBP8	REV3L	9606.ENSP00000382628	9606.ENSP00000351697	0	0	0	0	0	0	0	0.429	0.429
RBBP8	SMARCAD1	9606.ENSP00000382628	9606.ENSP00000351947	0	0	0	0	0.081	0	0	0.395	0.420
RBPJL	ZFP36	9606.ENSP00000341243	9606.ENSP00000469647	0	0	0	0	0	0.275	0	0.207	0.400
REV3L	ZRANB3	9606.ENSP00000351697	9606.ENSP00000264159	0.048	0	0	0	0.184	0.111	0	0.380	0.514
RPL23	XRN1	9606.ENSP00000420311	9606.ENSP00000264951	0	0	0	0	0.079	0.389	0	0	0.413
SLC8A1	TRPC3	9606.ENSP00000384763	9606.ENSP00000368966	0	0	0	0	0.085	0.354	0	0.743	0.835
SMARCAD1	ZRANB3	9606.ENSP00000351947	9606.ENSP00000264159	0	0	0	0.574	0.110	0.212	0	0.469	0.407
SMG1	XRN1	9606.ENSP00000402515	9606.ENSP00000264951	0	0	0	0	0.210	0	0	0.681	0.737
SNTG1	SYN2	9606.ENSP00000429842	9606.ENSP00000480050	0	0	0	0	0.088	0	0	0.705	0.719
TAF1	WDR20	9606.ENSP00000406549	9606.ENSP00000406084	0	0	0	0	0.145	0.247	0	0.151	0.406
TAF1	TAF1L	9606.ENSP00000406549	9606.ENSP00000418379	0	0	0	0.986	0	0	0.900	0.592	0.900
TAF1L	WDR20	9606.ENSP00000418379	9606.ENSP00000406084	0	0	0	0	0.145	0.247	0	0.150	0.405
TMPRSS11D	ZBED9	9606.ENSP00000283916	9606.ENSP00000395259	0	0	0	0	0	0	0	0.468	0.468
TNRC6C	XRN1	9606.ENSP00000336783	9606.ENSP00000264951	0	0	0	0	0.062	0	0	0.663	0.671
TRPA1	TRPC3	9606.ENSP00000262209	9606.ENSP00000368966	0	0	0	0	0	0.057	0	0.798	0.802
USP35	WDR20	9606.ENSP00000431876	9606.ENSP00000406084	0	0	0	0	0.123	0.213	0	0.250	0.437
XRN1	ZFP36	9606.ENSP00000264951	9606.ENSP00000469647	0	0	0	0	0.049	0.612	0.600	0.570	0.928
