#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NUP153	NUP98	9606.ENSP00000444029	9606.ENSP00000316032	0	0	0	0	0.300	0.478	0.900	0.968	0.998
NUP153	NUPL1	9606.ENSP00000444029	9606.ENSP00000371155	0	0	0	0	0.104	0	0.600	0.728	0.894
NUP98	PHF20	9606.ENSP00000316032	9606.ENSP00000363124	0	0	0	0	0.063	0.187	0	0.662	0.721
NUP98	NUPL1	9606.ENSP00000316032	9606.ENSP00000371155	0	0	0	0	0.082	0.128	0.600	0.827	0.937
PAK3	SOS2	9606.ENSP00000353864	9606.ENSP00000216373	0	0	0	0	0.079	0.154	0.650	0.138	0.733
PALB2	RBBP8	9606.ENSP00000261584	9606.ENSP00000382628	0	0	0	0	0.072	0.270	0.600	0.751	0.923
PHF20	TAF1	9606.ENSP00000363124	9606.ENSP00000406549	0	0	0	0	0.110	0.368	0.900	0.082	0.941
RB1	SIRT1	9606.ENSP00000267163	9606.ENSP00000212015	0	0	0	0	0.063	0.487	0.900	0.276	0.960
RB1	RBBP8	9606.ENSP00000267163	9606.ENSP00000382628	0	0	0	0	0	0.874	0	0.096	0.881
RB1	TAF1	9606.ENSP00000267163	9606.ENSP00000406549	0	0	0	0	0	0.835	0.900	0.112	0.984
SLC8A1	TRPC3	9606.ENSP00000384763	9606.ENSP00000368966	0	0	0	0	0.085	0.354	0	0.743	0.835
SMG1	XRN1	9606.ENSP00000402515	9606.ENSP00000264951	0	0	0	0	0.210	0	0	0.681	0.737
SNTG1	SYN2	9606.ENSP00000429842	9606.ENSP00000480050	0	0	0	0	0.088	0	0	0.705	0.719
TAF1	TAF1L	9606.ENSP00000406549	9606.ENSP00000418379	0	0	0	0.986	0	0	0.900	0.592	0.900
TRPA1	TRPC3	9606.ENSP00000262209	9606.ENSP00000368966	0	0	0	0	0	0.057	0	0.798	0.802
XRN1	ZFP36	9606.ENSP00000264951	9606.ENSP00000469647	0	0	0	0	0.049	0.612	0.600	0.570	0.928
