#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACPP	SERPINF1	9606.ENSP00000323036	9606.ENSP00000254722	0	0	0	0	0	0	0	0.227	0.227
ACPP	UGT3A1	9606.ENSP00000323036	9606.ENSP00000274278	0	0	0	0	0.079	0.077	0	0.150	0.214
ACPP	CYP26C1	9606.ENSP00000323036	9606.ENSP00000285949	0	0	0	0	0	0.134	0	0.064	0.154
ACPP	TFAP2A	9606.ENSP00000323036	9606.ENSP00000368924	0	0	0	0	0	0.152	0	0	0.151
ACPP	ODAM	9606.ENSP00000323036	9606.ENSP00000379401	0	0	0	0	0	0	0	0.163	0.163
ACPP	C2orf54	9606.ENSP00000323036	9606.ENSP00000373586	0	0	0	0	0	0	0	0.233	0.232
ACPP	SLA	9606.ENSP00000323036	9606.ENSP00000394049	0	0	0	0	0.062	0	0	0.238	0.254
ACPP	FCER1A	9606.ENSP00000323036	9606.ENSP00000357097	0	0	0	0	0.069	0	0	0.329	0.348
ADGB	C1orf141	9606.ENSP00000381036	9606.ENSP00000360046	0	0	0	0	0	0	0	0.391	0.390
AGTR1	MAS1	9606.ENSP00000419422	9606.ENSP00000252660	0	0	0	0.582	0	0	0	0.787	0.352
AGTR1	NTS	9606.ENSP00000419422	9606.ENSP00000256010	0	0	0	0	0	0	0	0.217	0.217
AGTR1	EPAS1	9606.ENSP00000419422	9606.ENSP00000263734	0	0	0	0	0.081	0	0	0.188	0.222
AGTR1	KDR	9606.ENSP00000419422	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.322	0.336
AGTR1	IGF1	9606.ENSP00000419422	9606.ENSP00000302665	0	0	0	0	0.062	0	0	0.391	0.404
AGTR1	HNF4A	9606.ENSP00000419422	9606.ENSP00000312987	0	0	0	0	0	0.057	0	0.140	0.154
AGTR1	CLCNKA	9606.ENSP00000419422	9606.ENSP00000332771	0	0	0	0	0	0	0	0.340	0.340
AGTR1	PAX2	9606.ENSP00000419422	9606.ENSP00000359319	0	0	0	0	0	0.056	0	0.170	0.182
AGTR1	AGTR2	9606.ENSP00000419422	9606.ENSP00000360973	0	0	0	0.844	0.062	0	0.800	0.906	0.831
AGTR1	TRPV4	9606.ENSP00000419422	9606.ENSP00000406191	0	0	0	0	0	0.176	0	0.584	0.643
AGTR1	SCN5A	9606.ENSP00000419422	9606.ENSP00000410257	0	0	0	0	0.062	0.056	0	0.160	0.192
AGTR2	MAS1	9606.ENSP00000360973	9606.ENSP00000252660	0	0	0	0.610	0	0	0	0.595	0.257
AGTR2	NTS	9606.ENSP00000360973	9606.ENSP00000256010	0	0	0	0	0	0	0	0.151	0.150
AGTR2	KDR	9606.ENSP00000360973	9606.ENSP00000263923	0	0	0	0	0	0	0	0.235	0.235
AGTR2	IGF1	9606.ENSP00000360973	9606.ENSP00000302665	0	0	0	0	0	0	0	0.219	0.219
AGTR2	CHRM1	9606.ENSP00000360973	9606.ENSP00000306490	0	0	0	0	0.062	0	0.900	0.048	0.902
AGTR2	CLCNKA	9606.ENSP00000360973	9606.ENSP00000332771	0	0	0	0	0	0	0	0.283	0.283
AGTR2	PAX2	9606.ENSP00000360973	9606.ENSP00000359319	0	0	0	0	0	0.056	0	0.194	0.206
ALX4	TFAP2C	9606.ENSP00000332744	9606.ENSP00000201031	0	0	0	0	0.062	0.058	0	0.128	0.162
ALX4	HOXA5	9606.ENSP00000332744	9606.ENSP00000222726	0	0	0	0.612	0	0.144	0	0.271	0.223
ALX4	HOXA6	9606.ENSP00000332744	9606.ENSP00000222728	0	0	0	0.634	0	0.144	0	0.074	0.154
ALX4	HOXB8	9606.ENSP00000332744	9606.ENSP00000239144	0	0	0	0.615	0	0.144	0	0.151	0.181
ALX4	HOXA7	9606.ENSP00000332744	9606.ENSP00000242159	0	0	0	0.635	0	0.144	0	0.372	0.251
ALX4	HOXD9	9606.ENSP00000332744	9606.ENSP00000249499	0	0	0	0.573	0.088	0.078	0	0.152	0.166
ALX4	EMX1	9606.ENSP00000332744	9606.ENSP00000258106	0	0	0	0.606	0	0.158	0	0.110	0.182
ALX4	BARX2	9606.ENSP00000332744	9606.ENSP00000281437	0	0	0	0.617	0.049	0.139	0	0.323	0.242
ALX4	CYP26C1	9606.ENSP00000332744	9606.ENSP00000285949	0	0	0	0	0	0.078	0	0.357	0.381
ALX4	WIF1	9606.ENSP00000332744	9606.ENSP00000286574	0	0	0	0	0	0	0	0.391	0.390
ALX4	TLX3	9606.ENSP00000332744	9606.ENSP00000296921	0	0	0	0.604	0.069	0.139	0	0.087	0.180
ALX4	GBX1	9606.ENSP00000332744	9606.ENSP00000297537	0	0	0	0.604	0.066	0.144	0	0.108	0.189
ALX4	PHOX2A	9606.ENSP00000332744	9606.ENSP00000298231	0	0	0	0.731	0	0	0	0.473	0.157
ALX4	RXFP2	9606.ENSP00000332744	9606.ENSP00000298386	0	0	0	0	0	0.068	0	0.240	0.262
ALX4	HOXD4	9606.ENSP00000332744	9606.ENSP00000302548	0	0	0	0.611	0.069	0.144	0	0.237	0.235
ALX4	HOXC5	9606.ENSP00000332744	9606.ENSP00000309336	0	0	0	0.633	0.076	0.144	0	0.137	0.205
ALX4	HOXD8	9606.ENSP00000332744	9606.ENSP00000315949	0	0	0	0.588	0.076	0.144	0	0.550	0.355
ALX4	VGLL2	9606.ENSP00000332744	9606.ENSP00000320957	0	0	0	0	0	0.152	0	0.067	0.174
ALX4	SIX6	9606.ENSP00000332744	9606.ENSP00000328596	0	0	0	0	0.060	0	0	0.230	0.245
ALX4	HOXD1	9606.ENSP00000332744	9606.ENSP00000328598	0	0	0	0.587	0	0.144	0	0.074	0.156
ALX4	HOXB4	9606.ENSP00000332744	9606.ENSP00000328928	0	0	0	0.611	0	0.144	0	0.230	0.209
ALX4	DBX2	9606.ENSP00000332744	9606.ENSP00000331470	0	0	0	0.595	0.049	0.139	0	0.208	0.206
ALX4	HOXB2	9606.ENSP00000332744	9606.ENSP00000331741	0	0	0	0.585	0	0.144	0	0.242	0.218
ALX4	HOXB3	9606.ENSP00000332744	9606.ENSP00000417207	0	0	0	0.568	0	0.144	0	0.057	0.150
ALX4	HMX2	9606.ENSP00000332744	9606.ENSP00000341108	0	0	0	0.604	0.062	0.132	0	0.043	0.151
ALX4	GPNMB	9606.ENSP00000332744	9606.ENSP00000371420	0	0	0	0	0.084	0	0	0.113	0.152
ALX4	HOXA4	9606.ENSP00000332744	9606.ENSP00000353151	0	0	0	0.593	0	0.144	0	0.074	0.155
ALX4	DRGX	9606.ENSP00000332744	9606.ENSP00000363254	0	0	0	0.780	0	0	0	0.600	0.164
ALX4	TLX1	9606.ENSP00000332744	9606.ENSP00000359215	0	0	0	0.592	0.049	0.139	0	0.221	0.211
ALX4	HOXB6	9606.ENSP00000332744	9606.ENSP00000420009	0	0	0	0.643	0	0.177	0	0.161	0.213
ALX4	HOXC4	9606.ENSP00000332744	9606.ENSP00000399808	0	0	0	0.615	0.076	0.144	0	0.159	0.214
ALX4	EMX2	9606.ENSP00000332744	9606.ENSP00000450962	0	0	0	0.623	0	0.100	0	0.402	0.227
ALX4	VSX1	9606.ENSP00000332744	9606.ENSP00000365899	0	0	0	0.682	0.062	0	0	0.586	0.231
ALX4	LRRC71	9606.ENSP00000332744	9606.ENSP00000336661	0	0	0	0	0	0	0	0.240	0.239
ALX4	HOXA3	9606.ENSP00000332744	9606.ENSP00000484411	0	0	0	0.577	0	0.172	0	0.237	0.244
ALX4	FOXD3	9606.ENSP00000332744	9606.ENSP00000360157	0	0	0	0	0	0.078	0	0.223	0.252
ALX4	HOXD3	9606.ENSP00000332744	9606.ENSP00000386498	0	0	0	0.569	0.070	0.172	0	0.202	0.255
ALX4	LBX1	9606.ENSP00000332744	9606.ENSP00000359212	0	0	0	0.612	0.081	0.139	0	0.282	0.255
ALX4	TFAP2A	9606.ENSP00000332744	9606.ENSP00000368924	0	0	0	0	0.097	0.058	0	0.217	0.276
ALX4	GREM1	9606.ENSP00000332744	9606.ENSP00000478319	0	0	0	0	0	0	0	0.347	0.347
AMBN	MGP	9606.ENSP00000313809	9606.ENSP00000228938	0	0	0	0	0	0	0	0.167	0.167
AMBN	SOSTDC1	9606.ENSP00000313809	9606.ENSP00000304930	0	0	0	0	0	0	0	0.213	0.213
AMBN	PRR27	9606.ENSP00000313809	9606.ENSP00000343172	0	0	0	0	0	0	0	0.179	0.179
AMBN	RASSF6	9606.ENSP00000313809	9606.ENSP00000340578	0	0	0	0	0	0	0	0.422	0.422
AMBN	ODAM	9606.ENSP00000313809	9606.ENSP00000379401	0	0	0	0	0	0	0	0.831	0.831
ANKRD30A	SCGB2A1	9606.ENSP00000354432	9606.ENSP00000244930	0	0	0	0	0.077	0	0	0.427	0.448
ANKRD30A	PAX8	9606.ENSP00000354432	9606.ENSP00000263334	0	0	0	0	0.049	0.098	0	0.156	0.212
ANKRD30A	PSMB11	9606.ENSP00000354432	9606.ENSP00000386212	0	0	0	0	0.062	0.141	0	0	0.159
ANKRD30A	TFF3	9606.ENSP00000354432	9606.ENSP00000430690	0	0	0	0	0	0	0	0.164	0.163
ANKRD66	UTS2	9606.ENSP00000454770	9606.ENSP00000054668	0	0	0	0	0	0	0	0.154	0.153
ANKRD66	MEP1A	9606.ENSP00000454770	9606.ENSP00000230588	0	0	0	0	0	0	0	0.189	0.189
ANKRD66	CLIC6	9606.ENSP00000454770	9606.ENSP00000290332	0	0	0	0	0	0.103	0	0.129	0.185
ANKRD66	LRRC71	9606.ENSP00000454770	9606.ENSP00000336661	0	0	0	0	0.062	0	0	0.658	0.666
ANKRD66	TMC5	9606.ENSP00000454770	9606.ENSP00000379531	0	0	0	0	0	0	0	0.541	0.541
ANKRD66	PSMB11	9606.ENSP00000454770	9606.ENSP00000386212	0	0	0	0	0.062	0.141	0	0	0.159
ARHGEF5	MEP1A	9606.ENSP00000056217	9606.ENSP00000230588	0	0	0	0	0.062	0	0	0.143	0.161
ARHGEF5	STRIP2	9606.ENSP00000056217	9606.ENSP00000249344	0	0	0	0	0	0.181	0	0.047	0.186
ARHGEF5	OVOL2	9606.ENSP00000056217	9606.ENSP00000278780	0	0	0	0	0.118	0	0	0.133	0.203
ARHGEF5	ODAM	9606.ENSP00000056217	9606.ENSP00000379401	0	0	0	0	0	0	0	0.677	0.677
BARX2	HSD17B2	9606.ENSP00000281437	9606.ENSP00000199936	0	0	0	0	0	0	0	0.157	0.157
BARX2	PHOX2B	9606.ENSP00000281437	9606.ENSP00000226382	0	0	0	0.602	0.062	0	0	0.657	0.302
BARX2	EMX2	9606.ENSP00000281437	9606.ENSP00000450962	0	0	0	0.646	0.062	0.118	0	0.133	0.166
BARX2	FOXD3	9606.ENSP00000281437	9606.ENSP00000360157	0	0	0	0	0	0.066	0	0.151	0.173
BARX2	TMC5	9606.ENSP00000281437	9606.ENSP00000379531	0	0	0	0	0	0	0	0.173	0.173
BARX2	NKX6-1	9606.ENSP00000281437	9606.ENSP00000295886	0	0	0	0.637	0.049	0.148	0	0.144	0.188
BARX2	OTP	9606.ENSP00000281437	9606.ENSP00000302814	0	0	0	0.614	0.049	0.139	0	0.217	0.206
BARX2	PHOX2A	9606.ENSP00000281437	9606.ENSP00000298231	0	0	0	0.603	0.062	0	0	0.695	0.315
BARX2	NKX6-3	9606.ENSP00000281437	9606.ENSP00000429553	0	0	0	0	0.049	0.148	0	0.334	0.413
BCAN	SLC17A7	9606.ENSP00000331210	9606.ENSP00000221485	0	0	0	0	0.171	0	0	0.252	0.353
BCAN	NTS	9606.ENSP00000331210	9606.ENSP00000256010	0	0	0	0	0.064	0	0	0.241	0.259
BCAN	PMP2	9606.ENSP00000331210	9606.ENSP00000256103	0	0	0	0	0.282	0.061	0	0.445	0.593
BCAN	OGN	9606.ENSP00000331210	9606.ENSP00000262551	0	0	0	0	0	0.056	0	0.256	0.268
BCAN	KDR	9606.ENSP00000331210	9606.ENSP00000263923	0	0	0	0	0	0.251	0	0.074	0.276
BCAN	FCN3	9606.ENSP00000331210	9606.ENSP00000270879	0	0	0	0	0	0.158	0	0	0.157
BCAN	DKK2	9606.ENSP00000331210	9606.ENSP00000285311	0	0	0	0	0	0	0	0.154	0.154
BCAN	TIMP4	9606.ENSP00000331210	9606.ENSP00000287814	0	0	0	0	0.117	0	0	0.302	0.358
BCAN	NEUROD6	9606.ENSP00000331210	9606.ENSP00000297142	0	0	0	0	0.154	0	0	0.127	0.231
BCAN	PNOC	9606.ENSP00000331210	9606.ENSP00000301908	0	0	0	0	0	0	0	0.188	0.188
BCAN	CHRM1	9606.ENSP00000331210	9606.ENSP00000306490	0	0	0	0	0.230	0	0	0	0.230
BCAN	DBX2	9606.ENSP00000331210	9606.ENSP00000331470	0	0	0	0	0.176	0.056	0	0	0.189
BCAN	SLC39A12	9606.ENSP00000331210	9606.ENSP00000366586	0	0	0	0	0.193	0	0	0	0.193
BCAN	FOXB2	9606.ENSP00000331210	9606.ENSP00000365898	0	0	0	0	0	0.056	0	0.195	0.207
BCAN	MAG	9606.ENSP00000331210	9606.ENSP00000376048	0	0	0	0	0.314	0.062	0	0.372	0.560
BTG4	GHSR	9606.ENSP00000348300	9606.ENSP00000241256	0	0	0	0	0	0	0	0.165	0.165
BTG4	CYP11A1	9606.ENSP00000348300	9606.ENSP00000268053	0	0	0	0	0.077	0	0	0.118	0.151
BTG4	SIX6	9606.ENSP00000348300	9606.ENSP00000328596	0	0	0	0	0	0	0	0.185	0.185
BTG4	GDF3	9606.ENSP00000348300	9606.ENSP00000331745	0	0	0	0	0.181	0	0	0	0.181
BTG4	COBLL1	9606.ENSP00000348300	9606.ENSP00000341360	0	0	0	0	0	0	0	0.166	0.166
BTG4	HOXC4	9606.ENSP00000348300	9606.ENSP00000399808	0	0	0	0	0	0	0	0.163	0.163
BTG4	HOXA4	9606.ENSP00000348300	9606.ENSP00000353151	0	0	0	0	0	0	0	0.180	0.179
C1orf141	DNAJC5G	9606.ENSP00000360046	9606.ENSP00000296097	0	0	0	0	0.065	0	0	0.520	0.532
C1orf141	C1orf87	9606.ENSP00000360046	9606.ENSP00000360244	0	0	0	0	0	0	0	0.321	0.321
C1orf87	PPP1R1B	9606.ENSP00000360244	9606.ENSP00000254079	0	0	0	0	0	0	0	0.160	0.160
C1orf87	UGT3A1	9606.ENSP00000360244	9606.ENSP00000274278	0	0	0	0	0.165	0	0	0	0.165
C1orf87	FOXG1	9606.ENSP00000360244	9606.ENSP00000339004	0	0	0	0	0	0	0	0.153	0.152
C1orf87	PAX2	9606.ENSP00000360244	9606.ENSP00000359319	0	0	0	0	0	0	0	0.152	0.152
C2orf54	RAMP3	9606.ENSP00000373586	9606.ENSP00000242249	0	0	0	0	0	0	0	0.248	0.248
C2orf54	MAB21L2	9606.ENSP00000373586	9606.ENSP00000324701	0	0	0	0	0	0	0	0.383	0.383
C5orf58	TFF3	9606.ENSP00000471984	9606.ENSP00000430690	0	0	0	0	0	0	0	0.303	0.303
C5orf58	SLN	9606.ENSP00000471984	9606.ENSP00000435380	0	0	0	0	0	0	0	0.458	0.457
CCR9	TYR	9606.ENSP00000350256	9606.ENSP00000263321	0	0	0	0	0.152	0	0	0	0.151
CCR9	GZMA	9606.ENSP00000350256	9606.ENSP00000274306	0	0	0	0	0.076	0.102	0	0.194	0.272
CCR9	PSMB11	9606.ENSP00000350256	9606.ENSP00000386212	0	0	0	0	0.063	0.056	0	0.271	0.299
CCR9	CD207	9606.ENSP00000350256	9606.ENSP00000386378	0	0	0	0	0.062	0	0	0.307	0.322
CD164L2	SLC10A2	9606.ENSP00000363139	9606.ENSP00000245312	0	0	0	0	0	0	0	0.251	0.251
CD164L2	FCN3	9606.ENSP00000363139	9606.ENSP00000270879	0	0	0	0	0	0	0	0.291	0.290
CD164L2	TRIM54	9606.ENSP00000363139	9606.ENSP00000296098	0	0	0	0	0	0	0	0.324	0.323
CD177	SLC6A20	9606.ENSP00000479536	9606.ENSP00000346298	0	0	0	0	0	0	0	0.188	0.188
CD177	STX11	9606.ENSP00000479536	9606.ENSP00000356540	0	0	0	0	0	0.270	0	0	0.270
CD177	VSX1	9606.ENSP00000479536	9606.ENSP00000365899	0	0	0	0	0	0	0	0.261	0.261
CD177	POU2AF1	9606.ENSP00000479536	9606.ENSP00000376786	0	0	0	0	0	0	0	0.337	0.337
CD207	TTR	9606.ENSP00000386378	9606.ENSP00000237014	0	0	0	0	0.063	0	0	0.139	0.158
CD207	KDR	9606.ENSP00000386378	9606.ENSP00000263923	0	0	0	0	0	0.076	0	0.192	0.221
CD207	FCN3	9606.ENSP00000386378	9606.ENSP00000270879	0	0	0	0	0	0.158	0	0.066	0.179
CD207	TIMD4	9606.ENSP00000386378	9606.ENSP00000274532	0	0	0	0	0.062	0	0	0.204	0.221
CD207	VGLL2	9606.ENSP00000386378	9606.ENSP00000320957	0	0	0	0	0	0	0	0.228	0.228
CD207	FCER1A	9606.ENSP00000386378	9606.ENSP00000357097	0	0	0	0	0.069	0	0	0.242	0.264
CDHR4	PCDHB1	9606.ENSP00000391409	9606.ENSP00000307234	0	0	0	0.549	0.076	0.154	0	0	0.184
CDHR4	NMRK2	9606.ENSP00000391409	9606.ENSP00000480091	0	0	0	0	0.049	0.172	0	0.048	0.184
CGNL1	KDR	9606.ENSP00000281282	9606.ENSP00000263923	0	0	0	0	0.141	0	0	0.081	0.177
CGNL1	CLIC6	9606.ENSP00000281282	9606.ENSP00000290332	0	0	0	0	0.062	0	0	0.140	0.159
CGNL1	STMND1	9606.ENSP00000281282	9606.ENSP00000455698	0	0	0	0	0	0.167	0	0	0.167
CGNL1	KIAA0040	9606.ENSP00000281282	9606.ENSP00000464040	0	0	0	0	0	0	0	0.203	0.203
CGNL1	TMEM72	9606.ENSP00000281282	9606.ENSP00000374234	0	0	0	0	0	0	0	0.299	0.299
CHRM1	CRYM	9606.ENSP00000306490	9606.ENSP00000219599	0	0	0	0	0.266	0	0	0	0.266
CHRM1	SLC17A7	9606.ENSP00000306490	9606.ENSP00000221485	0	0	0	0	0.345	0	0	0.274	0.504
CHRM1	LAMB1	9606.ENSP00000306490	9606.ENSP00000222399	0	0	0	0	0.062	0	0.900	0	0.902
CHRM1	KCNJ13	9606.ENSP00000306490	9606.ENSP00000233826	0	0	0	0	0	0	0	0.331	0.331
CHRM1	LAMP5	9606.ENSP00000306490	9606.ENSP00000246070	0	0	0	0	0.171	0	0	0.063	0.190
CHRM1	PPP1R1B	9606.ENSP00000306490	9606.ENSP00000254079	0	0	0	0	0.349	0	0	0.151	0.424
CHRM1	NTS	9606.ENSP00000306490	9606.ENSP00000256010	0	0	0	0	0	0	0	0.150	0.150
CHRM1	PMP2	9606.ENSP00000306490	9606.ENSP00000256103	0	0	0	0	0.308	0	0	0	0.307
CHRM1	EMX1	9606.ENSP00000306490	9606.ENSP00000258106	0	0	0	0	0.152	0	0	0	0.151
CHRM1	SLC5A7	9606.ENSP00000306490	9606.ENSP00000264047	0	0	0	0	0.089	0	0	0.318	0.352
CHRM1	WIF1	9606.ENSP00000306490	9606.ENSP00000286574	0	0	0	0	0.275	0	0	0	0.275
CHRM1	NEUROD6	9606.ENSP00000306490	9606.ENSP00000297142	0	0	0	0	0.352	0	0	0.067	0.370
CHRM1	FOXG1	9606.ENSP00000306490	9606.ENSP00000339004	0	0	0	0	0.134	0	0	0.074	0.164
CHRM1	DBX2	9606.ENSP00000306490	9606.ENSP00000331470	0	0	0	0	0.180	0	0	0	0.180
CHRM1	SLC6A5	9606.ENSP00000306490	9606.ENSP00000434364	0	0	0	0	0.130	0	0	0.101	0.184
CHRM1	NKX6-3	9606.ENSP00000306490	9606.ENSP00000429553	0	0	0	0	0.111	0	0	0.130	0.193
CHRM1	HR	9606.ENSP00000306490	9606.ENSP00000370826	0	0	0	0	0.195	0	0	0	0.195
CHRM1	NPY2R	9606.ENSP00000306490	9606.ENSP00000332591	0	0	0	0.604	0.170	0	0	0.168	0.214
CHRM1	TBR1	9606.ENSP00000306490	9606.ENSP00000374205	0	0	0	0	0.178	0	0	0.099	0.228
CHRM1	SLC39A12	9606.ENSP00000306490	9606.ENSP00000366586	0	0	0	0	0.345	0	0	0.135	0.409
CHRM1	MAG	9606.ENSP00000306490	9606.ENSP00000376048	0	0	0	0	0.445	0	0	0	0.445
CHRM1	SLC18A3	9606.ENSP00000306490	9606.ENSP00000363229	0	0	0	0	0.062	0	0	0.511	0.522
CLCNKA	KCNJ13	9606.ENSP00000332771	9606.ENSP00000233826	0	0	0	0	0	0	0	0.181	0.181
CLCNKA	CLIC6	9606.ENSP00000332771	9606.ENSP00000290332	0	0	0	0	0	0	0.540	0.161	0.598
CLCNKA	SLC22A8	9606.ENSP00000332771	9606.ENSP00000337335	0	0	0	0	0.096	0.104	0	0.071	0.182
CLCNKA	HOXB6	9606.ENSP00000332771	9606.ENSP00000420009	0	0	0	0	0	0	0	0.188	0.188
CLCNKA	SLC16A12	9606.ENSP00000332771	9606.ENSP00000360855	0	0	0	0	0.049	0	0	0.182	0.189
CLCNKA	TRPV4	9606.ENSP00000332771	9606.ENSP00000406191	0	0	0	0	0	0	0	0.194	0.194
CLCNKA	TMC5	9606.ENSP00000332771	9606.ENSP00000379531	0	0	0	0	0	0	0	0.499	0.499
CLIC6	MEP1A	9606.ENSP00000290332	9606.ENSP00000230588	0	0	0	0	0	0	0	0.342	0.342
CLIC6	KCNJ13	9606.ENSP00000290332	9606.ENSP00000233826	0	0	0	0	0.062	0	0	0.330	0.345
CLIC6	TTR	9606.ENSP00000290332	9606.ENSP00000237014	0	0	0	0	0.064	0	0	0.210	0.229
CLIC6	GALNT5	9606.ENSP00000290332	9606.ENSP00000259056	0	0	0	0	0	0	0	0.174	0.174
CLIC6	ROR2	9606.ENSP00000290332	9606.ENSP00000364860	0	0	0	0	0	0.151	0	0	0.150
CLIC6	LRRC71	9606.ENSP00000290332	9606.ENSP00000336661	0	0	0	0	0	0	0	0.169	0.169
CLIC6	TMC5	9606.ENSP00000290332	9606.ENSP00000379531	0	0	0	0	0.078	0	0	0.157	0.189
CLIC6	MAG	9606.ENSP00000290332	9606.ENSP00000376048	0	0	0	0	0	0.191	0	0	0.191
CLIC6	PLA2G5	9606.ENSP00000290332	9606.ENSP00000364249	0	0	0	0	0	0	0	0.201	0.201
CLIC6	SOSTDC1	9606.ENSP00000290332	9606.ENSP00000304930	0	0	0	0	0.063	0	0	0.222	0.239
CLIC6	SLC13A4	9606.ENSP00000290332	9606.ENSP00000297282	0	0	0	0	0.049	0	0	0.244	0.251
CLIC6	FMO3	9606.ENSP00000290332	9606.ENSP00000356729	0	0	0	0	0	0	0	0.320	0.320
CLIC6	SLC6A20	9606.ENSP00000290332	9606.ENSP00000346298	0	0	0	0	0	0	0	0.331	0.331
CLIC6	FRK	9606.ENSP00000290332	9606.ENSP00000476145	0	0	0	0	0	0.524	0	0	0.524
COBLL1	RXFP2	9606.ENSP00000341360	9606.ENSP00000298386	0	0	0	0	0	0	0	0.174	0.174
COBLL1	NPY2R	9606.ENSP00000341360	9606.ENSP00000332591	0	0	0	0	0	0	0	0.186	0.186
COBLL1	XIRP2	9606.ENSP00000341360	9606.ENSP00000386840	0	0	0	0	0	0	0	0.163	0.163
COBLL1	HOXB3	9606.ENSP00000341360	9606.ENSP00000417207	0	0	0	0	0	0	0	0.223	0.223
COBLL1	KIAA1751	9606.ENSP00000341360	9606.ENSP00000417061	0	0	0	0	0	0	0	0.243	0.242
COBLL1	LMOD2	9606.ENSP00000341360	9606.ENSP00000411932	0	0	0	0	0	0	0	0.242	0.242
COBLL1	SLC38A11	9606.ENSP00000341360	9606.ENSP00000386272	0	0	0	0	0.060	0	0	0.459	0.469
CPB1	MEP1A	9606.ENSP00000417222	9606.ENSP00000230588	0	0	0	0	0.062	0	0	0.318	0.333
CPB1	TTR	9606.ENSP00000417222	9606.ENSP00000237014	0	0	0	0	0.108	0	0	0.125	0.186
CPB1	SERPINF1	9606.ENSP00000417222	9606.ENSP00000254722	0	0	0	0	0	0	0	0.178	0.177
CPB1	NTS	9606.ENSP00000417222	9606.ENSP00000256010	0	0	0	0	0	0	0	0.184	0.184
CPB1	GZMA	9606.ENSP00000417222	9606.ENSP00000274306	0	0	0	0	0	0.139	0	0.108	0.199
CPB1	RXFP2	9606.ENSP00000417222	9606.ENSP00000298386	0	0	0	0	0	0	0	0.218	0.218
CRYM	HMGCS2	9606.ENSP00000219599	9606.ENSP00000358414	0.057	0	0	0	0	0	0	0.137	0.152
CRYM	FOXG1	9606.ENSP00000219599	9606.ENSP00000339004	0	0	0	0	0.076	0	0	0.124	0.155
CRYM	SLC39A12	9606.ENSP00000219599	9606.ENSP00000366586	0	0	0	0	0.164	0	0	0	0.163
CRYM	SLC35D3	9606.ENSP00000219599	9606.ENSP00000333591	0	0	0	0	0	0	0	0.172	0.172
CRYM	RAMP3	9606.ENSP00000219599	9606.ENSP00000242249	0	0	0	0	0.065	0	0	0.154	0.176
CRYM	NEUROD6	9606.ENSP00000219599	9606.ENSP00000297142	0	0	0	0	0.178	0	0	0	0.177
CRYM	SLC5A7	9606.ENSP00000219599	9606.ENSP00000264047	0.070	0	0	0	0.060	0	0	0.138	0.181
CRYM	LAMP5	9606.ENSP00000219599	9606.ENSP00000246070	0	0	0	0	0.118	0	0	0.118	0.189
CRYM	MAG	9606.ENSP00000219599	9606.ENSP00000376048	0	0	0	0	0.194	0	0	0	0.194
