#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CYP11A1	CYP26C1	9606.ENSP00000268053	9606.ENSP00000285949	0	0	0.367	0	0.054	0.134	0	0.102	0.472
CYP11A1	IGF1	9606.ENSP00000268053	9606.ENSP00000302665	0	0	0	0	0	0	0	0.505	0.505
CYP11A1	NR5A2	9606.ENSP00000268053	9606.ENSP00000356331	0	0	0	0	0	0.058	0	0.518	0.526
CYP26C1	UGT2A3	9606.ENSP00000285949	9606.ENSP00000251566	0	0	0	0	0.049	0.058	0.650	0.049	0.661
CYP26C1	UGT2A2	9606.ENSP00000285949	9606.ENSP00000475028	0	0	0	0	0	0.058	0.650	0.049	0.659
DBX2	NKX6-1	9606.ENSP00000331470	9606.ENSP00000295886	0	0	0	0.616	0.049	0.148	0	0.766	0.400
DKK2	HNF4A	9606.ENSP00000285311	9606.ENSP00000312987	0	0	0	0	0	0	0	0.454	0.454
DKK2	SOSTDC1	9606.ENSP00000285311	9606.ENSP00000304930	0	0	0	0	0	0	0	0.534	0.534
DKK2	WIF1	9606.ENSP00000285311	9606.ENSP00000286574	0	0	0	0	0.062	0	0	0.731	0.737
DMRTA2	EMX2	9606.ENSP00000383909	9606.ENSP00000450962	0	0	0	0	0.062	0.077	0	0.385	0.421
EMX1	SLC17A7	9606.ENSP00000258106	9606.ENSP00000221485	0	0	0	0	0.150	0.057	0	0.505	0.569
EMX1	TLX1	9606.ENSP00000258106	9606.ENSP00000359215	0	0	0	0.650	0.344	0.118	0	0.073	0.403
EMX1	FEZF2	9606.ENSP00000258106	9606.ENSP00000283268	0	0	0	0	0.117	0.062	0	0.527	0.574
EMX1	NEUROD6	9606.ENSP00000258106	9606.ENSP00000297142	0	0	0	0	0.230	0.076	0	0.501	0.614
EMX1	FOXG1	9606.ENSP00000258106	9606.ENSP00000339004	0	0	0	0	0.108	0.068	0	0.742	0.767
EMX1	TBR1	9606.ENSP00000258106	9606.ENSP00000374205	0	0	0	0	0.125	0.104	0	0.786	0.818
EMX2	PAX8	9606.ENSP00000450962	9606.ENSP00000263334	0	0	0	0	0.062	0.078	0	0.411	0.446
EMX2	FEZF2	9606.ENSP00000450962	9606.ENSP00000283268	0	0	0	0	0.062	0.062	0	0.526	0.546
EMX2	MITF	9606.ENSP00000450962	9606.ENSP00000295600	0	0	0	0	0	0	0	0.407	0.407
EMX2	SIX6	9606.ENSP00000450962	9606.ENSP00000328596	0	0	0	0	0.056	0.119	0	0.375	0.435
EMX2	FOXG1	9606.ENSP00000450962	9606.ENSP00000339004	0	0	0	0	0.089	0.068	0	0.781	0.798
EMX2	PAX2	9606.ENSP00000450962	9606.ENSP00000359319	0	0	0	0	0.062	0.078	0	0.629	0.652
EMX2	TBR1	9606.ENSP00000450962	9606.ENSP00000374205	0	0	0	0	0.145	0.104	0	0.662	0.718
EPAS1	KDR	9606.ENSP00000263734	9606.ENSP00000263923	0	0	0	0	0.087	0	0	0.474	0.500
EPAS1	MITF	9606.ENSP00000263734	9606.ENSP00000295600	0	0	0	0	0.097	0.217	0	0.392	0.533
EPAS1	HBE1	9606.ENSP00000263734	9606.ENSP00000369586	0	0	0	0	0.065	0	0	0.601	0.611
FAM92B	PHOX2B	9606.ENSP00000443411	9606.ENSP00000226382	0	0	0	0	0	0	0	0.521	0.521
FAM92B	SPINK6	9606.ENSP00000443411	9606.ENSP00000324870	0	0	0	0	0	0	0	0.673	0.673
FAM92B	SIX6	9606.ENSP00000443411	9606.ENSP00000328596	0	0	0	0	0	0	0	0.408	0.408
FCER1A	LCP2	9606.ENSP00000357097	9606.ENSP00000046794	0	0	0	0	0.281	0	0.900	0.398	0.952
FCRL3	POU2AF1	9606.ENSP00000357167	9606.ENSP00000376786	0	0	0	0	0.109	0	0	0.360	0.405
FEZF2	SLC17A7	9606.ENSP00000283268	9606.ENSP00000221485	0	0	0	0	0.111	0.057	0	0.411	0.463
FEZF2	SLC38A11	9606.ENSP00000283268	9606.ENSP00000386272	0	0	0	0	0.103	0	0	0.376	0.416
FEZF2	NEUROD6	9606.ENSP00000283268	9606.ENSP00000297142	0	0	0	0	0.172	0.058	0	0.488	0.566
FEZF2	FOXG1	9606.ENSP00000283268	9606.ENSP00000339004	0	0	0	0	0.122	0.078	0	0.570	0.622
FEZF2	OTP	9606.ENSP00000283268	9606.ENSP00000302814	0	0	0	0	0.146	0.058	0	0.668	0.709
FEZF2	TBR1	9606.ENSP00000283268	9606.ENSP00000374205	0	0	0	0	0.101	0.058	0	0.798	0.814
FOXB2	OTP	9606.ENSP00000365898	9606.ENSP00000302814	0	0	0	0	0.065	0.069	0	0.374	0.407
FOXD3	TFAP2C	9606.ENSP00000360157	9606.ENSP00000201031	0	0	0	0	0.096	0.068	0	0.402	0.452
FOXD3	PHOX2B	9606.ENSP00000360157	9606.ENSP00000226382	0	0	0	0	0.062	0.059	0	0.540	0.559
FOXD3	HOXB5	9606.ENSP00000360157	9606.ENSP00000239151	0	0	0	0	0	0.104	0	0.366	0.408
FOXD3	MITF	9606.ENSP00000360157	9606.ENSP00000295600	0	0	0	0	0	0.078	0	0.612	0.627
FOXD3	PHOX2A	9606.ENSP00000360157	9606.ENSP00000298231	0	0	0	0	0.062	0.059	0	0.381	0.406
FOXD3	GDF3	9606.ENSP00000360157	9606.ENSP00000331745	0	0	0	0	0.098	0.056	0	0.468	0.507
FOXD3	PAX2	9606.ENSP00000360157	9606.ENSP00000359319	0	0	0	0	0	0.069	0	0.390	0.408
FOXD3	TFAP2A	9606.ENSP00000360157	9606.ENSP00000368924	0	0	0	0	0.062	0.068	0	0.814	0.823
FOXG1	SLC17A7	9606.ENSP00000339004	9606.ENSP00000221485	0	0	0	0	0.146	0.057	0	0.518	0.577
FOXG1	HOXB7	9606.ENSP00000339004	9606.ENSP00000239165	0	0	0	0	0	0.245	0	0.263	0.420
FOXG1	PPP1R1B	9606.ENSP00000339004	9606.ENSP00000254079	0	0	0	0	0.072	0	0	0.394	0.413
FOXG1	NKX6-1	9606.ENSP00000339004	9606.ENSP00000295886	0	0	0	0	0.049	0.068	0	0.393	0.415
FOXG1	NEUROD6	9606.ENSP00000339004	9606.ENSP00000297142	0	0	0	0	0.228	0.058	0	0.322	0.464
FOXG1	IGF1	9606.ENSP00000339004	9606.ENSP00000302665	0	0	0	0	0	0	0	0.545	0.545
FOXG1	HNF4A	9606.ENSP00000339004	9606.ENSP00000312987	0	0	0	0	0	0.105	0	0.635	0.660
FOXG1	SIX6	9606.ENSP00000339004	9606.ENSP00000328596	0	0	0	0	0.062	0	0	0.469	0.480
FOXG1	HOXB4	9606.ENSP00000339004	9606.ENSP00000328928	0	0	0	0	0	0.104	0	0.549	0.579
FOXG1	HOXB2	9606.ENSP00000339004	9606.ENSP00000331741	0	0	0	0	0	0.104	0	0.372	0.413
FOXG1	PAX2	9606.ENSP00000339004	9606.ENSP00000359319	0	0	0	0	0.065	0.069	0	0.604	0.625
FOXG1	TBR1	9606.ENSP00000339004	9606.ENSP00000374205	0	0	0	0	0.169	0.062	0	0.741	0.781
GBP1	OAS2	9606.ENSP00000359504	9606.ENSP00000342278	0	0	0	0	0.397	0	0	0.600	0.748
GBX1	PAX2	9606.ENSP00000297537	9606.ENSP00000359319	0	0	0	0	0.062	0.129	0	0.376	0.445
GC	TTR	9606.ENSP00000421725	9606.ENSP00000237014	0	0	0	0	0.661	0.175	0	0.667	0.899
GC	TLX1	9606.ENSP00000421725	9606.ENSP00000359215	0	0	0	0	0	0	0	0.435	0.435
GDF3	NTS	9606.ENSP00000331745	9606.ENSP00000256010	0	0	0	0	0.552	0	0	0.044	0.553
GDF3	TYR	9606.ENSP00000331745	9606.ENSP00000263321	0	0	0	0	0.622	0	0	0.052	0.626
GHSR	NTS	9606.ENSP00000241256	9606.ENSP00000256010	0	0	0	0	0.062	0	0	0.429	0.442
GHSR	IGF1	9606.ENSP00000241256	9606.ENSP00000302665	0	0	0	0	0	0	0	0.582	0.582
GPNMB	TYR	9606.ENSP00000371420	9606.ENSP00000263321	0	0	0	0	0.076	0	0	0.429	0.450
GPNMB	MITF	9606.ENSP00000371420	9606.ENSP00000295600	0	0	0	0	0.097	0	0	0.484	0.514
GPNMB	TYRP1	9606.ENSP00000371420	9606.ENSP00000373570	0	0	0	0	0.126	0	0	0.701	0.728
GREM1	KDR	9606.ENSP00000478319	9606.ENSP00000263923	0	0	0	0	0	0.417	0	0.906	0.942
GREM1	SOSTDC1	9606.ENSP00000478319	9606.ENSP00000304930	0	0	0	0	0.062	0	0	0.528	0.538
GYLTL1B	ISPD	9606.ENSP00000432869	9606.ENSP00000385478	0	0	0	0	0	0	0	0.657	0.657
HBD	HBE1	9606.ENSP00000369654	9606.ENSP00000369586	0	0	0	0.974	0.137	0	0.900	0.810	0.911
HBE1	NTS	9606.ENSP00000369586	9606.ENSP00000256010	0	0	0	0	0.665	0	0	0.057	0.670
HBE1	TYR	9606.ENSP00000369586	9606.ENSP00000263321	0	0	0	0	0.729	0	0	0.064	0.735
HBE1	TIMD4	9606.ENSP00000369586	9606.ENSP00000274532	0	0	0	0	0	0	0	0.506	0.506
HMGCS2	HNF4A	9606.ENSP00000358414	9606.ENSP00000312987	0	0	0	0	0.116	0	0	0.481	0.522
HMGCS2	ISPD	9606.ENSP00000358414	9606.ENSP00000385478	0	0	0	0	0	0	0	0.438	0.438
HMX2	PAX2	9606.ENSP00000341108	9606.ENSP00000359319	0	0	0	0	0.062	0.078	0	0.430	0.464
HNF4A	TTR	9606.ENSP00000312987	9606.ENSP00000237014	0	0	0	0	0.134	0	0	0.588	0.628
HNF4A	SLC10A2	9606.ENSP00000312987	9606.ENSP00000245312	0	0	0	0	0.088	0	0	0.415	0.444
HNF4A	WIF1	9606.ENSP00000312987	9606.ENSP00000286574	0	0	0	0	0	0	0	0.559	0.559
HNF4A	MITF	9606.ENSP00000312987	9606.ENSP00000295600	0	0	0	0	0	0.116	0	0.514	0.552
HNF4A	NKX6-1	9606.ENSP00000312987	9606.ENSP00000295886	0	0	0	0	0	0.077	0	0.490	0.509
HNF4A	IGF1	9606.ENSP00000312987	9606.ENSP00000302665	0	0	0	0	0.064	0	0	0.580	0.590
HNF4A	TFAP2A	9606.ENSP00000312987	9606.ENSP00000368924	0	0	0	0	0	0	0	0.446	0.446
HNF4A	HOXB4	9606.ENSP00000312987	9606.ENSP00000328928	0	0	0	0	0	0.115	0	0.415	0.460
HOXA3	HOXA5	9606.ENSP00000484411	9606.ENSP00000222726	0	0	0	0.752	0.412	0	0	0.727	0.517
HOXA3	HOXA6	9606.ENSP00000484411	9606.ENSP00000222728	0	0	0	0.758	0.350	0	0	0.690	0.456
HOXA3	HOXA7	9606.ENSP00000484411	9606.ENSP00000242159	0	0	0	0.758	0.357	0	0	0.695	0.463
HOXA3	PAX8	9606.ENSP00000484411	9606.ENSP00000263334	0	0	0	0	0	0.129	0	0.525	0.569
HOXA3	HOXA4	9606.ENSP00000484411	9606.ENSP00000353151	0	0	0	0.700	0.457	0	0	0.752	0.578
HOXA4	HOXA5	9606.ENSP00000353151	9606.ENSP00000222726	0	0	0	0.828	0.569	0.397	0	0.809	0.766
HOXA4	HOXA6	9606.ENSP00000353151	9606.ENSP00000222728	0	0	0	0.825	0.315	0	0	0.751	0.403
HOXA4	HOXA7	9606.ENSP00000353151	9606.ENSP00000242159	0	0	0	0.816	0.378	0	0	0.720	0.459
HOXA4	HOXB4	9606.ENSP00000353151	9606.ENSP00000328928	0	0	0	0.926	0.241	0.228	0	0.689	0.419
HOXA4	HOXB2	9606.ENSP00000353151	9606.ENSP00000331741	0	0	0	0.676	0.118	0.260	0	0.608	0.450
HOXA4	NKX6-3	9606.ENSP00000353151	9606.ENSP00000429553	0	0	0	0	0.054	0.368	0	0.193	0.475
HOXA5	HOXB2	9606.ENSP00000222726	9606.ENSP00000331741	0	0	0	0.713	0.101	0.697	0	0.776	0.778
HOXA5	HOXD4	9606.ENSP00000222726	9606.ENSP00000302548	0	0	0	0.835	0.103	0.800	0	0.596	0.830
HOXA5	HOXC5	9606.ENSP00000222726	9606.ENSP00000309336	0	0	0	0.908	0.162	0.800	0	0.750	0.837
HOXA5	HOXB6	9606.ENSP00000222726	9606.ENSP00000420009	0	0	0	0.859	0.237	0.800	0	0.669	0.855
HOXA5	HOXB7	9606.ENSP00000222726	9606.ENSP00000239165	0	0	0	0.846	0.120	0.822	0	0.880	0.859
HOXA5	HOXB4	9606.ENSP00000222726	9606.ENSP00000328928	0	0	0	0.844	0.234	0.811	0	0.793	0.868
HOXA5	HOXC4	9606.ENSP00000222726	9606.ENSP00000399808	0	0	0	0.839	0.240	0.811	0	0.804	0.870
HOXA5	HOXA7	9606.ENSP00000222726	9606.ENSP00000242159	0	0	0	0.841	0.355	0.800	0	0.811	0.882
HOXA5	HOXA6	9606.ENSP00000222726	9606.ENSP00000222728	0	0	0	0.842	0.362	0.800	0	0.789	0.883
HOXA5	HOXB5	9606.ENSP00000222726	9606.ENSP00000239151	0	0	0	0.956	0.435	0.800	0	0.717	0.885
HOXA6	HOXB7	9606.ENSP00000222728	9606.ENSP00000239165	0	0	0	0.845	0.098	0.800	0	0.504	0.826
HOXA6	HOXB6	9606.ENSP00000222728	9606.ENSP00000420009	0	0	0	0.943	0.143	0.800	0	0.650	0.827
HOXA6	HOXC5	9606.ENSP00000222728	9606.ENSP00000309336	0	0	0	0.830	0.109	0.800	0	0.559	0.831
HOXA6	HOXD4	9606.ENSP00000222728	9606.ENSP00000302548	0	0	0	0.817	0.108	0.800	0	0.531	0.831
HOXA6	HOXC4	9606.ENSP00000222728	9606.ENSP00000399808	0	0	0	0.810	0.121	0.800	0	0.585	0.836
HOXA6	HOXB4	9606.ENSP00000222728	9606.ENSP00000328928	0	0	0	0.809	0.122	0.800	0	0.616	0.837
HOXA6	HOXB5	9606.ENSP00000222728	9606.ENSP00000239151	0	0	0	0.835	0.140	0.800	0	0.580	0.837
HOXA6	HOXA7	9606.ENSP00000222728	9606.ENSP00000242159	0	0	0	0.830	0.387	0.800	0	0.814	0.889
HOXA7	HOXB5	9606.ENSP00000242159	9606.ENSP00000239151	0	0	0	0.841	0.190	0.800	0	0.636	0.847
HOXA7	HOXB7	9606.ENSP00000242159	9606.ENSP00000239165	0	0	0	0.949	0.139	0.800	0	0.681	0.826
HOXA7	HOXC4	9606.ENSP00000242159	9606.ENSP00000399808	0	0	0	0.826	0.119	0.800	0	0.565	0.833
HOXA7	HOXC5	9606.ENSP00000242159	9606.ENSP00000309336	0	0	0	0.823	0.127	0.800	0	0.566	0.835
HOXA7	HOXD4	9606.ENSP00000242159	9606.ENSP00000302548	0	0	0	0.813	0.139	0.800	0	0.603	0.840
HOXA7	HOXB4	9606.ENSP00000242159	9606.ENSP00000328928	0	0	0	0.812	0.143	0.800	0	0.625	0.841
HOXA7	HOXB6	9606.ENSP00000242159	9606.ENSP00000420009	0	0	0	0.847	0.175	0.800	0	0.654	0.844
HOXB2	HOXB5	9606.ENSP00000331741	9606.ENSP00000239151	0	0	0	0.708	0.280	0	0	0.752	0.436
HOXB2	HOXB4	9606.ENSP00000331741	9606.ENSP00000328928	0	0	0	0.733	0.353	0.303	0	0.808	0.630
HOXB2	PAX2	9606.ENSP00000331741	9606.ENSP00000359319	0	0	0	0	0.049	0.129	0	0.334	0.400
HOXB2	HOXC4	9606.ENSP00000331741	9606.ENSP00000399808	0	0	0	0.720	0.111	0.303	0	0.706	0.479
HOXB2	HOXB3	9606.ENSP00000331741	9606.ENSP00000417207	0	0	0	0.711	0.422	0	0	0.827	0.559
HOXB3	HOXB8	9606.ENSP00000417207	9606.ENSP00000239144	0	0	0	0.707	0.314	0	0	0.643	0.440
HOXB3	HOXB5	9606.ENSP00000417207	9606.ENSP00000239151	0	0	0	0.751	0.401	0	0	0.825	0.523
HOXB3	HOXB4	9606.ENSP00000417207	9606.ENSP00000328928	0	0	0	0.748	0.475	0	0	0.824	0.583
HOXB3	HOXB6	9606.ENSP00000417207	9606.ENSP00000420009	0	0	0	0.749	0.350	0	0	0.686	0.460
HOXB4	HOXB8	9606.ENSP00000328928	9606.ENSP00000239144	0	0	0	0.748	0.302	0	0	0.622	0.409
HOXB4	HOXB5	9606.ENSP00000328928	9606.ENSP00000239151	0	0	0	0.832	0.363	0.800	0	0.771	0.884
HOXB4	HOXB7	9606.ENSP00000328928	9606.ENSP00000239165	0	0	0	0.824	0.175	0.820	0	0.824	0.867
HOXB4	HOXD4	9606.ENSP00000328928	9606.ENSP00000302548	0	0	0	0.930	0.107	0.800	0	0.733	0.823
HOXB4	HOXC5	9606.ENSP00000328928	9606.ENSP00000309336	0	0	0	0.826	0.168	0.800	0	0.658	0.846
HOXB4	TBR1	9606.ENSP00000328928	9606.ENSP00000374205	0	0	0	0	0	0.102	0	0.397	0.436
HOXB4	HOXC4	9606.ENSP00000328928	9606.ENSP00000399808	0	0	0	0.940	0.172	0.800	0	0.773	0.835
HOXB4	HOXB6	9606.ENSP00000328928	9606.ENSP00000420009	0	0	0	0.830	0.343	0.800	0	0.777	0.880
HOXB5	HOXB8	9606.ENSP00000239151	9606.ENSP00000239144	0	0	0	0.784	0.562	0	0	0.667	0.624
HOXB5	KDR	9606.ENSP00000239151	9606.ENSP00000263923	0	0	0	0	0	0.070	0	0.438	0.455
HOXB5	HOXD4	9606.ENSP00000239151	9606.ENSP00000302548	0	0	0	0.825	0.147	0.800	0	0.646	0.841
HOXB5	HOXC5	9606.ENSP00000239151	9606.ENSP00000309336	0	0	0	0.896	0.205	0.800	0	0.684	0.845
HOXB5	HOXB7	9606.ENSP00000239151	9606.ENSP00000239165	0	0	0	0.850	0.330	0.800	0	0.734	0.875
HOXB5	HOXC4	9606.ENSP00000239151	9606.ENSP00000399808	0	0	0	0.829	0.195	0.853	0	0.659	0.890
HOXB5	HOXB6	9606.ENSP00000239151	9606.ENSP00000420009	0	0	0	0.855	0.699	0.800	0	0.802	0.944
HOXB6	HOXB8	9606.ENSP00000420009	9606.ENSP00000239144	0	0	0	0.803	0.351	0	0	0.732	0.443
HOXB6	HOXB7	9606.ENSP00000420009	9606.ENSP00000239165	0	0	0	0.866	0.318	0.835	0	0.719	0.894
HOXB6	HOXD4	9606.ENSP00000420009	9606.ENSP00000302548	0	0	0	0.828	0.117	0.800	0	0.608	0.834
HOXB6	HOXC5	9606.ENSP00000420009	9606.ENSP00000309336	0	0	0	0.830	0.159	0.800	0	0.644	0.843
HOXB6	HOXC4	9606.ENSP00000420009	9606.ENSP00000399808	0	0	0	0.827	0.154	0.800	0	0.556	0.840
HOXB7	HOXD9	9606.ENSP00000239165	9606.ENSP00000249499	0	0	0	0.755	0.120	0.222	0	0.774	0.420
HOXB7	PAX8	9606.ENSP00000239165	9606.ENSP00000263334	0	0	0	0	0	0.129	0	0.405	0.459
HOXB7	PAX2	9606.ENSP00000239165	9606.ENSP00000359319	0	0	0	0	0.062	0.166	0	0.588	0.650
HOXB7	HOXC5	9606.ENSP00000239165	9606.ENSP00000309336	0	0	0	0.836	0.117	0.800	0	0.464	0.829
HOXB7	HOXD4	9606.ENSP00000239165	9606.ENSP00000302548	0	0	0	0.846	0.107	0.800	0	0.652	0.832
HOXB7	HOXC4	9606.ENSP00000239165	9606.ENSP00000399808	0	0	0	0.836	0.111	0.820	0	0.714	0.852
HOXC4	HOXD4	9606.ENSP00000399808	9606.ENSP00000302548	0	0	0	0.935	0.152	0.800	0	0.712	0.831
HOXC4	HOXC5	9606.ENSP00000399808	9606.ENSP00000309336	0	0	0	0.831	0.491	0.800	0	0.887	0.909
HOXC5	HOXD4	9606.ENSP00000309336	9606.ENSP00000302548	0	0	0	0.846	0.160	0.800	0	0.632	0.841
HOXD1	HOXD9	9606.ENSP00000328598	9606.ENSP00000249499	0	0	0	0.627	0.138	0.078	0	0.769	0.406
HOXD3	HOXD9	9606.ENSP00000386498	9606.ENSP00000249499	0	0	0	0.641	0.391	0.078	0	0.764	0.573
HOXD3	HOXD4	9606.ENSP00000386498	9606.ENSP00000302548	0	0	0	0.766	0.572	0	0	0.859	0.657
HOXD3	HOXD8	9606.ENSP00000386498	9606.ENSP00000315949	0	0	0	0.672	0.467	0	0	0.719	0.591
HOXD4	HOXD9	9606.ENSP00000302548	9606.ENSP00000249499	0	0	0	0.690	0.414	0.078	0	0.808	0.576
HOXD4	HOXD8	9606.ENSP00000302548	9606.ENSP00000315949	0	0	0	0.747	0.402	0	0	0.781	0.519
HOXD8	HOXD9	9606.ENSP00000315949	9606.ENSP00000249499	0	0	0	0.672	0.537	0.078	0	0.804	0.671
HPGD	HSD17B2	9606.ENSP00000296522	9606.ENSP00000199936	0	0	0	0	0	0	0	0.436	0.436
HSD17B2	UGT2A2	9606.ENSP00000199936	9606.ENSP00000475028	0	0	0	0	0.066	0	0.650	0.102	0.680
HSD17B2	UGT2A3	9606.ENSP00000199936	9606.ENSP00000251566	0	0	0	0	0.106	0	0.650	0.091	0.691
IGF1	TTR	9606.ENSP00000302665	9606.ENSP00000237014	0	0	0	0	0.066	0	0	0.687	0.695
IGF1	OGN	9606.ENSP00000302665	9606.ENSP00000262551	0	0	0	0	0.153	0	0	0.322	0.401
IGF1	KDR	9606.ENSP00000302665	9606.ENSP00000263923	0	0	0	0	0.062	0	0.600	0.627	0.848
IGF1	MAFA	9606.ENSP00000302665	9606.ENSP00000328364	0	0	0	0	0	0	0	0.413	0.412
ISPD	SOSTDC1	9606.ENSP00000385478	9606.ENSP00000304930	0	0	0	0	0	0	0	0.484	0.484
KCNE4	SCN5A	9606.ENSP00000281830	9606.ENSP00000410257	0	0	0	0	0.062	0	0	0.456	0.468
KCNJ13	RPE65	9606.ENSP00000233826	9606.ENSP00000262340	0	0	0	0	0	0	0	0.457	0.457
KDR	SERPINF1	9606.ENSP00000263923	9606.ENSP00000254722	0	0	0	0	0.062	0.270	0	0.348	0.515
LBX1	SIX6	9606.ENSP00000359212	9606.ENSP00000328596	0	0	0	0	0.057	0	0	0.620	0.627
LBX1	SKOR2	9606.ENSP00000359212	9606.ENSP00000483333	0	0	0	0	0.062	0.184	0	0.331	0.443
LBX1	SLC6A5	9606.ENSP00000359212	9606.ENSP00000434364	0	0	0	0	0.076	0	0	0.431	0.452
LBX1	PAX2	9606.ENSP00000359212	9606.ENSP00000359319	0	0	0	0	0.096	0.076	0	0.602	0.638
LCP2	STX11	9606.ENSP00000046794	9606.ENSP00000356540	0	0	0	0	0.374	0	0	0.139	0.438
LCP2	SLA	9606.ENSP00000046794	9606.ENSP00000394049	0	0	0	0	0.555	0	0	0.123	0.593
LMOD2	XIRP2	9606.ENSP00000411932	9606.ENSP00000386840	0	0	0	0	0.233	0	0	0.269	0.415
LRRC71	TMC5	9606.ENSP00000336661	9606.ENSP00000379531	0	0	0	0	0.062	0	0	0.496	0.507
MAB21L2	SIX6	9606.ENSP00000324701	9606.ENSP00000328596	0	0	0	0	0.053	0	0	0.424	0.431
MAFA	NKX6-1	9606.ENSP00000328364	9606.ENSP00000295886	0	0	0	0	0.069	0	0	0.641	0.651
MAG	SLC17A7	9606.ENSP00000376048	9606.ENSP00000221485	0	0	0	0	0.358	0	0	0.184	0.454
MAG	PMP2	9606.ENSP00000376048	9606.ENSP00000256103	0	0	0	0	0.399	0	0	0.334	0.583
MAG	SLC39A12	9606.ENSP00000376048	9606.ENSP00000366586	0	0	0	0	0.406	0	0	0	0.406
MEP1A	UGT2A3	9606.ENSP00000230588	9606.ENSP00000251566	0	0	0	0	0.299	0	0	0.188	0.406
MEP1A	NTS	9606.ENSP00000230588	9606.ENSP00000256010	0	0	0	0	0.076	0.270	0	0.576	0.689
MGP	OGN	9606.ENSP00000228938	9606.ENSP00000262551	0	0	0	0	0.189	0	0	0.358	0.457
MITF	RPE65	9606.ENSP00000295600	9606.ENSP00000262340	0	0	0	0	0.062	0	0	0.604	0.612
