#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD163	STAB1	9606.ENSP00000352071	9606.ENSP00000312946	0	0	0	0	0.482	0	0	0.518	0.739
CD163	S100A9	9606.ENSP00000352071	9606.ENSP00000357727	0	0	0	0	0.189	0	0	0.656	0.709
CD163	VSIG4	9606.ENSP00000352071	9606.ENSP00000363869	0	0	0	0	0.824	0	0	0.407	0.891
CD163	IL6	9606.ENSP00000352071	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.710	0.969
CD44	TIMP1	9606.ENSP00000398632	9606.ENSP00000218388	0	0	0	0	0.158	0	0	0.952	0.958
CD44	COL1A1	9606.ENSP00000398632	9606.ENSP00000225964	0	0	0	0	0.085	0.213	0.600	0.478	0.829
CD44	TLR2	9606.ENSP00000398632	9606.ENSP00000260010	0	0	0	0	0.092	0	0	0.972	0.974
CD44	PDPN	9606.ENSP00000398632	9606.ENSP00000294489	0	0	0	0	0.063	0	0	0.920	0.923
CD44	CXCR2	9606.ENSP00000398632	9606.ENSP00000319635	0	0	0	0	0.062	0	0	0.971	0.971
CD44	S100A8	9606.ENSP00000398632	9606.ENSP00000357722	0	0	0	0	0.070	0	0	0.880	0.883
CD44	IL2RA	9606.ENSP00000398632	9606.ENSP00000369293	0	0	0	0	0	0	0	0.711	0.711
CD44	IL6	9606.ENSP00000398632	9606.ENSP00000385675	0	0	0	0	0.088	0	0	0.734	0.748
CD44	MYC	9606.ENSP00000398632	9606.ENSP00000479618	0	0	0	0	0.070	0	0	0.720	0.728
CD44	VEGFA	9606.ENSP00000398632	9606.ENSP00000478570	0	0	0	0	0	0	0	0.741	0.741
CDKN1A	SOCS3	9606.ENSP00000384849	9606.ENSP00000330341	0	0	0	0	0.095	0	0.900	0.242	0.925
CDKN1A	GADD45A	9606.ENSP00000384849	9606.ENSP00000360025	0	0	0	0	0.112	0.867	0	0.977	0.997
CDKN1A	MYC	9606.ENSP00000384849	9606.ENSP00000479618	0	0	0	0	0	0.307	0.900	0.748	0.981
CEBPD	PIM1	9606.ENSP00000386165	9606.ENSP00000362608	0	0	0	0	0	0.139	0.900	0	0.910
CEBPD	MYC	9606.ENSP00000386165	9606.ENSP00000479618	0	0	0	0	0.063	0.102	0.900	0.394	0.942
CISH	SOCS1	9606.ENSP00000409346	9606.ENSP00000329418	0	0	0	0.709	0.082	0	0.900	0.895	0.929
CISH	IL2RA	9606.ENSP00000409346	9606.ENSP00000369293	0	0	0	0	0.061	0	0.900	0.335	0.932
COL1A1	TIMP1	9606.ENSP00000225964	9606.ENSP00000218388	0	0	0	0	0.145	0	0	0.716	0.747
COL1A1	LOX	9606.ENSP00000225964	9606.ENSP00000231004	0	0	0	0	0.409	0.192	0	0.632	0.809
COL1A1	COL4A1	9606.ENSP00000225964	9606.ENSP00000364979	0	0	0.407	0.706	0.576	0.155	0.300	0.753	0.810
COL1A1	ITGA5	9606.ENSP00000225964	9606.ENSP00000293379	0	0	0	0	0.121	0.213	0.600	0.490	0.840
COL1A1	SERPINH1	9606.ENSP00000225964	9606.ENSP00000434412	0	0	0	0	0.400	0.183	0.600	0.665	0.925
COL4A1	THBS1	9606.ENSP00000364979	9606.ENSP00000260356	0	0	0	0	0.115	0.281	0.500	0.517	0.826
COL4A1	ITGA5	9606.ENSP00000364979	9606.ENSP00000293379	0	0	0	0	0.152	0	0.600	0.455	0.799
COL4A1	SERPINH1	9606.ENSP00000364979	9606.ENSP00000434412	0	0	0	0	0.383	0.252	0.600	0.470	0.889
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.118	0	0	0.845	0.857
CXCR2	IL1B	9606.ENSP00000319635	9606.ENSP00000263341	0	0	0	0	0.098	0	0	0.681	0.700
F3	TFPI2	9606.ENSP00000334145	9606.ENSP00000222543	0	0	0	0	0.063	0	0	0.863	0.866
F3	SERPINE1	9606.ENSP00000334145	9606.ENSP00000223095	0	0	0	0	0.091	0	0	0.843	0.851
F3	IL6	9606.ENSP00000334145	9606.ENSP00000385675	0	0	0	0	0.088	0	0	0.705	0.719
F3	THBD	9606.ENSP00000334145	9606.ENSP00000366307	0	0	0	0	0.062	0	0	0.864	0.867
FCGR2A	LILRB3	9606.ENSP00000271450	9606.ENSP00000245620	0	0	0	0	0.192	0	0.800	0.262	0.870
FCGR2A	TLR2	9606.ENSP00000271450	9606.ENSP00000260010	0	0	0	0	0.337	0	0	0.612	0.732
FCGR2A	IL1B	9606.ENSP00000271450	9606.ENSP00000263341	0	0	0	0	0.158	0	0	0.688	0.726
FPR1	TLR2	9606.ENSP00000471493	9606.ENSP00000260010	0	0	0	0	0.570	0	0	0.423	0.741
FPR1	PLAUR	9606.ENSP00000471493	9606.ENSP00000339328	0	0	0	0	0.141	0	0.900	0.830	0.984
GADD45A	GADD45B	9606.ENSP00000360025	9606.ENSP00000215631	0	0	0	0.951	0.108	0.270	0.900	0.816	0.932
GBP2	HLA-G	9606.ENSP00000359497	9606.ENSP00000412927	0	0	0	0	0.060	0	0.900	0.081	0.906
HAMP	IL6	9606.ENSP00000471894	9606.ENSP00000385675	0	0	0	0	0	0	0	0.757	0.757
HLA-G	LILRB3	9606.ENSP00000412927	9606.ENSP00000245620	0	0	0	0	0	0.066	0.600	0.348	0.735
IL18R1	IL18RAP	9606.ENSP00000387211	9606.ENSP00000264260	0	0	0	0.686	0.526	0.800	0.900	0.975	0.992
IL1B	OSM	9606.ENSP00000263341	9606.ENSP00000215781	0	0	0	0	0.361	0	0	0.910	0.940
IL1B	TIMP1	9606.ENSP00000263341	9606.ENSP00000218388	0	0	0	0	0.084	0	0	0.739	0.750
IL1B	LIF	9606.ENSP00000263341	9606.ENSP00000249075	0	0	0	0	0.069	0	0.900	0.594	0.958
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.280	0	0	0.883	0.912
IL1B	SOCS3	9606.ENSP00000263341	9606.ENSP00000330341	0	0	0	0	0.213	0	0	0.665	0.725
IL1B	VEGFA	9606.ENSP00000263341	9606.ENSP00000478570	0	0	0	0	0	0	0	0.857	0.857
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.427	0	0.900	0.953	0.997
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0.197	0.837	0.900	0.988	0.999
IL2RA	SOCS1	9606.ENSP00000369293	9606.ENSP00000329418	0	0	0	0	0	0	0.900	0.401	0.937
IL2RA	SOCS3	9606.ENSP00000369293	9606.ENSP00000330341	0	0	0	0	0.062	0	0.900	0.323	0.930
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.680	0.866
IL6	OSM	9606.ENSP00000385675	9606.ENSP00000215781	0	0	0	0	0.097	0.270	0.900	0.760	0.982
IL6	TIMP1	9606.ENSP00000385675	9606.ENSP00000218388	0	0	0	0	0.100	0	0.900	0.740	0.974
IL6	SERPINE1	9606.ENSP00000385675	9606.ENSP00000223095	0	0	0	0	0.160	0	0	0.803	0.827
IL6	LIF	9606.ENSP00000385675	9606.ENSP00000249075	0	0	0	0	0.178	0	0.900	0.761	0.978
IL6	TLR2	9606.ENSP00000385675	9606.ENSP00000260010	0	0	0	0	0.065	0	0	0.883	0.885
IL6	OSMR	9606.ENSP00000385675	9606.ENSP00000274276	0	0	0	0	0.096	0	0.600	0.526	0.813
IL6	SOCS1	9606.ENSP00000385675	9606.ENSP00000329418	0	0	0	0	0.091	0	0	0.712	0.727
IL6	SOCS3	9606.ENSP00000385675	9606.ENSP00000330341	0	0	0	0	0.209	0	0.900	0.814	0.984
IL6	VEGFA	9606.ENSP00000385675	9606.ENSP00000478570	0	0	0	0	0.063	0	0.900	0.879	0.987
ITGA5	THBS1	9606.ENSP00000293379	9606.ENSP00000260356	0	0	0	0	0.129	0.108	0.600	0.417	0.794
ITGA5	PLAUR	9606.ENSP00000293379	9606.ENSP00000339328	0	0	0	0	0.170	0	0.900	0.346	0.941
LIF	OSM	9606.ENSP00000249075	9606.ENSP00000215781	0	0	0	0	0	0	0.600	0.835	0.931
LIF	TIMP1	9606.ENSP00000249075	9606.ENSP00000218388	0	0	0	0	0.098	0	0.900	0.335	0.934
LIF	OSMR	9606.ENSP00000249075	9606.ENSP00000274276	0	0	0	0	0.098	0.058	0.600	0.556	0.828
LIF	VEGFA	9606.ENSP00000249075	9606.ENSP00000478570	0	0	0	0	0.093	0	0.900	0.598	0.960
LOX	LOXL4	9606.ENSP00000231004	9606.ENSP00000260702	0	0	0	0.817	0.119	0	0.900	0.800	0.921
LOX	MFAP2	9606.ENSP00000231004	9606.ENSP00000364685	0	0	0	0	0.127	0	0.900	0.465	0.949
LOXL4	MFAP2	9606.ENSP00000260702	9606.ENSP00000364685	0	0	0	0	0.060	0	0.900	0.209	0.919
MYBPH	TLR2	9606.ENSP00000255416	9606.ENSP00000260010	0	0	0	0	0.065	0	0	0.698	0.705
MYC	PIM1	9606.ENSP00000479618	9606.ENSP00000362608	0	0	0	0	0.097	0.496	0.900	0.489	0.973
MYC	VEGFA	9606.ENSP00000479618	9606.ENSP00000478570	0	0	0	0	0	0	0	0.761	0.761
OSM	TIMP1	9606.ENSP00000215781	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.468	0.944
OSM	VEGFA	9606.ENSP00000215781	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.520	0.949
OSM	OSMR	9606.ENSP00000215781	9606.ENSP00000274276	0	0	0	0	0.062	0.493	0.800	0.975	0.997
PAPPA	STC2	9606.ENSP00000330658	9606.ENSP00000265087	0	0	0	0	0.098	0	0	0.853	0.862
PAPPA	PGF	9606.ENSP00000330658	9606.ENSP00000451040	0	0	0	0	0	0	0	0.803	0.803
PGF	VEGFA	9606.ENSP00000451040	9606.ENSP00000478570	0	0	0	0.897	0	0.830	0.900	0.988	0.984
PIM1	SERPINA1	9606.ENSP00000362608	9606.ENSP00000416066	0	0	0	0	0	0	0	0.715	0.715
PLAUR	TIMP1	9606.ENSP00000339328	9606.ENSP00000218388	0	0	0	0	0.162	0	0	0.751	0.782
PLAUR	SERPINE1	9606.ENSP00000339328	9606.ENSP00000223095	0	0	0	0	0.162	0	0.900	0.989	0.999
S100A8	TLR2	9606.ENSP00000357722	9606.ENSP00000260010	0	0	0	0	0.545	0	0	0.370	0.701
S100A8	S100A9	9606.ENSP00000357722	9606.ENSP00000357727	0	0	0	0.801	0.995	0.950	0.900	0.987	0.999
SERPINE1	TIMP1	9606.ENSP00000223095	9606.ENSP00000218388	0	0	0	0	0.176	0	0	0.736	0.773
SERPINE1	VEGFA	9606.ENSP00000223095	9606.ENSP00000478570	0	0	0	0	0.076	0	0	0.710	0.720
SERPINE1	THBS1	9606.ENSP00000223095	9606.ENSP00000260356	0	0	0	0	0.273	0.059	0	0.655	0.744
SERPINE1	THBD	9606.ENSP00000223095	9606.ENSP00000366307	0	0	0	0	0.096	0	0	0.759	0.773
SLC17A3	SLC22A11	9606.ENSP00000380250	9606.ENSP00000301891	0	0	0	0	0	0.120	0	0.804	0.820
SOCS1	SOCS3	9606.ENSP00000329418	9606.ENSP00000330341	0	0	0	0.739	0.129	0	0.800	0.925	0.862
TFPI2	THBD	9606.ENSP00000222543	9606.ENSP00000366307	0	0	0	0	0.062	0	0	0.725	0.731
THBS1	VEGFA	9606.ENSP00000260356	9606.ENSP00000478570	0	0	0	0	0	0.270	0	0.895	0.920
TIMP1	VEGFA	9606.ENSP00000218388	9606.ENSP00000478570	0	0	0	0	0.085	0	0.500	0.740	0.870
TNFRSF12A	TNFSF14	9606.ENSP00000326737	9606.ENSP00000469049	0	0	0	0	0	0	0.600	0.285	0.702
