#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CSF3	LEPR	9606.ENSP00000225474	9606.ENSP00000330393	0	0	0	0	0	0	0.600	0.324	0.718
CSF3	CXCR4	9606.ENSP00000225474	9606.ENSP00000386884	0	0	0	0	0	0	0	0.813	0.813
CSF3	IL9	9606.ENSP00000225474	9606.ENSP00000274520	0	0	0	0	0	0	0	0.815	0.815
CSF3	CXCL2	9606.ENSP00000225474	9606.ENSP00000427279	0	0	0	0	0.184	0	0.900	0.730	0.976
CSF3	CXCL1	9606.ENSP00000225474	9606.ENSP00000379110	0	0	0	0	0.214	0	0.900	0.800	0.982
CXCL1	CXCL11	9606.ENSP00000379110	9606.ENSP00000306884	0	0	0	0	0.118	0	0	0.700	0.725
CXCL1	CXCR6	9606.ENSP00000379110	9606.ENSP00000395704	0	0	0	0	0.049	0	0.600	0.428	0.763
CXCL1	CXCR4	9606.ENSP00000379110	9606.ENSP00000386884	0	0	0	0	0	0	0.600	0.773	0.905
CXCL1	CXCL2	9606.ENSP00000379110	9606.ENSP00000427279	0	0	0	0.979	0.809	0	0.800	0.876	0.960
CXCL11	CXCR6	9606.ENSP00000306884	9606.ENSP00000395704	0	0	0	0	0.089	0	0.600	0.460	0.786
CXCL11	CXCL2	9606.ENSP00000306884	9606.ENSP00000427279	0	0	0	0	0.108	0.237	0	0.730	0.800
CXCL11	CXCR4	9606.ENSP00000306884	9606.ENSP00000386884	0	0	0	0	0	0	0.600	0.765	0.902
CXCL2	CXCR4	9606.ENSP00000427279	9606.ENSP00000386884	0	0	0	0	0	0	0.600	0.872	0.946
CXCL2	CXCR6	9606.ENSP00000427279	9606.ENSP00000395704	0	0	0	0	0.049	0	0.600	0.369	0.739
CXCR4	VCAM1	9606.ENSP00000386884	9606.ENSP00000294728	0	0	0	0	0.053	0	0	0.747	0.751
CXCR4	P2RY2	9606.ENSP00000386884	9606.ENSP00000310305	0	0	0	0.694	0	0	0.900	0.241	0.906
CXCR4	FN1	9606.ENSP00000386884	9606.ENSP00000346839	0	0	0	0	0	0	0	0.759	0.760
CXCR4	SPP1	9606.ENSP00000386884	9606.ENSP00000378517	0	0	0	0	0	0	0	0.715	0.715
CYBRD1	HFE	9606.ENSP00000319141	9606.ENSP00000417404	0	0	0	0	0	0	0	0.720	0.720
DSG2	DSP	9606.ENSP00000261590	9606.ENSP00000369129	0	0	0	0	0.327	0.057	0.600	0.917	0.976
ECM2	OGN	9606.ENSP00000344758	9606.ENSP00000262551	0	0	0	0.589	0.647	0	0	0.824	0.765
EFNA4	EPHA2	9606.ENSP00000414378	9606.ENSP00000351209	0	0	0	0	0.206	0.300	0.600	0.947	0.986
EPHA2	NPC1L1	9606.ENSP00000351209	9606.ENSP00000289547	0	0	0	0	0.065	0	0	0.725	0.731
EYA1	SIX2	9606.ENSP00000342626	9606.ENSP00000304502	0	0	0	0	0.062	0.861	0	0.908	0.987
FGL2	FN1	9606.ENSP00000248598	9606.ENSP00000346839	0	0	0	0	0	0.121	0.720	0.097	0.758
FN1	MYOC	9606.ENSP00000346839	9606.ENSP00000037502	0	0	0	0	0	0.270	0	0.850	0.885
FN1	SERPINE1	9606.ENSP00000346839	9606.ENSP00000223095	0	0	0	0	0.295	0	0	0.749	0.815
FN1	TWIST1	9606.ENSP00000346839	9606.ENSP00000242261	0	0	0	0	0.144	0	0	0.689	0.723
FN1	MIA	9606.ENSP00000346839	9606.ENSP00000263369	0	0	0	0	0	0.270	0	0.685	0.760
FN1	LUM	9606.ENSP00000346839	9606.ENSP00000266718	0	0	0	0	0.336	0	0	0.645	0.755
FN1	SFRP2	9606.ENSP00000346839	9606.ENSP00000274063	0	0	0	0	0.089	0	0	0.701	0.716
FN1	VCAM1	9606.ENSP00000346839	9606.ENSP00000294728	0	0	0	0	0.098	0	0	0.951	0.954
FN1	MMP14	9606.ENSP00000346839	9606.ENSP00000308208	0	0	0	0	0.315	0	0	0.705	0.790
FN1	PGF	9606.ENSP00000346839	9606.ENSP00000451040	0	0	0	0	0.064	0	0	0.741	0.747
FN1	VIM	9606.ENSP00000346839	9606.ENSP00000446007	0	0	0	0	0.129	0.074	0	0.716	0.751
FN1	PLAU	9606.ENSP00000346839	9606.ENSP00000361850	0	0	0	0	0.102	0	0.900	0.690	0.969
FN1	SPP1	9606.ENSP00000346839	9606.ENSP00000378517	0	0	0	0	0.102	0	0	0.981	0.983
FOXC2	TWIST1	9606.ENSP00000326371	9606.ENSP00000242261	0	0	0	0	0.147	0	0	0.714	0.746
FOXD1	SIX2	9606.ENSP00000481581	9606.ENSP00000304502	0	0	0	0	0.088	0	0	0.787	0.798
FZD2	SFRP2	9606.ENSP00000323901	9606.ENSP00000274063	0	0	0	0.686	0.064	0	0.900	0.649	0.921
FZD2	SOST	9606.ENSP00000323901	9606.ENSP00000301691	0	0	0	0	0	0	0.900	0.219	0.918
GSTM1	SPP1	9606.ENSP00000311469	9606.ENSP00000378517	0	0	0	0	0	0	0	0.932	0.932
HBA1	RPS26	9606.ENSP00000322421	9606.ENSP00000348849	0	0	0	0	0	0	0.900	0.168	0.913
HBA1	HBE1	9606.ENSP00000322421	9606.ENSP00000369586	0	0	0	0.876	0.177	0.948	0.540	0.667	0.980
HBA1	HBD	9606.ENSP00000322421	9606.ENSP00000369654	0	0	0	0.900	0.338	0.967	0.540	0.658	0.990
HBA1	HBB	9606.ENSP00000322421	9606.ENSP00000333994	0	0	0	0.900	0.786	0.995	0.720	0.895	0.999
HBB	HBE1	9606.ENSP00000333994	9606.ENSP00000369586	0	0	0	0.976	0	0	0.900	0.843	0.902
HBB	HBD	9606.ENSP00000333994	9606.ENSP00000369654	0	0	0	0.983	0.270	0	0.900	0.381	0.924
HBD	HBE1	9606.ENSP00000369654	9606.ENSP00000369586	0	0	0	0.974	0.137	0	0.900	0.810	0.911
HLA-DQA1	PTPN22	9606.ENSP00000339398	9606.ENSP00000352833	0	0	0	0	0.086	0	0.900	0.517	0.952
ITIH2	SERPIND1	9606.ENSP00000351190	9606.ENSP00000215727	0	0	0	0	0.604	0	0	0.540	0.810
IZUMO1	ZP3	9606.ENSP00000327786	9606.ENSP00000378326	0	0	0	0	0	0	0	0.774	0.774
KLRB1	PRF1	9606.ENSP00000229402	9606.ENSP00000398568	0	0	0	0	0.273	0	0	0.635	0.723
LAMC2	MMP14	9606.ENSP00000264144	9606.ENSP00000308208	0	0	0	0	0.069	0	0.900	0.321	0.931
LEPR	OSM	9606.ENSP00000330393	9606.ENSP00000215781	0	0	0	0	0	0.059	0.600	0.327	0.724
LUM	OGN	9606.ENSP00000266718	9606.ENSP00000262551	0	0	0	0.656	0.233	0	0.900	0.853	0.943
LUM	MMP14	9606.ENSP00000266718	9606.ENSP00000308208	0	0	0	0	0.214	0.619	0	0.427	0.813
LUM	OMD	9606.ENSP00000266718	9606.ENSP00000364700	0	0	0	0.873	0.062	0	0.900	0.747	0.911
NPC1L1	PCSK9	9606.ENSP00000289547	9606.ENSP00000303208	0	0	0	0	0.142	0	0	0.706	0.736
OGN	OMD	9606.ENSP00000262551	9606.ENSP00000364700	0	0	0	0.641	0.510	0	0.900	0.839	0.964
PLAU	SERPINE1	9606.ENSP00000361850	9606.ENSP00000223095	0	0	0	0	0.214	0.976	0.900	0.989	0.999
RUNX3	SPP1	9606.ENSP00000382800	9606.ENSP00000378517	0	0	0	0	0	0	0.900	0.246	0.921
SELE	VCAM1	9606.ENSP00000331736	9606.ENSP00000294728	0	0	0	0	0.122	0	0	0.916	0.924
SERPINE1	VCAM1	9606.ENSP00000223095	9606.ENSP00000294728	0	0	0	0	0.062	0	0	0.694	0.701
SLC22A1	SLC47A1	9606.ENSP00000355930	9606.ENSP00000270570	0	0	0	0	0.055	0	0	0.900	0.903
SLC22A3	SLC47A1	9606.ENSP00000275300	9606.ENSP00000270570	0	0	0	0	0.062	0	0	0.714	0.720
SLC22A6	SLC47A1	9606.ENSP00000367102	9606.ENSP00000270570	0	0	0	0	0.064	0	0	0.693	0.701
SLC22A8	SLC47A1	9606.ENSP00000337335	9606.ENSP00000270570	0	0	0	0	0.063	0	0	0.762	0.768
SLC5A9	TRABD2B	9606.ENSP00000236495	9606.ENSP00000476820	0	0	0	0	0.064	0	0	0.746	0.752
SPINK13	SPINK9	9606.ENSP00000421048	9606.ENSP00000367139	0	0	0	0	0	0	0	0.735	0.735
TWIST1	VIM	9606.ENSP00000242261	9606.ENSP00000446007	0	0	0	0	0.086	0.273	0	0.760	0.827
UPK1B	UPK3B	9606.ENSP00000264234	9606.ENSP00000257632	0	0	0	0	0.145	0.213	0	0.920	0.941
