#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DSG2	DSP	9606.ENSP00000261590	9606.ENSP00000369129	0	0	0	0	0.327	0.057	0.600	0.917	0.976
EFNA4	EPHA2	9606.ENSP00000414378	9606.ENSP00000351209	0	0	0	0	0.206	0.300	0.600	0.947	0.986
EYA1	SIX2	9606.ENSP00000342626	9606.ENSP00000304502	0	0	0	0	0.062	0.861	0	0.908	0.987
FN1	VCAM1	9606.ENSP00000346839	9606.ENSP00000294728	0	0	0	0	0.098	0	0	0.951	0.954
FN1	PLAU	9606.ENSP00000346839	9606.ENSP00000361850	0	0	0	0	0.102	0	0.900	0.690	0.969
FN1	SPP1	9606.ENSP00000346839	9606.ENSP00000378517	0	0	0	0	0.102	0	0	0.981	0.983
FZD2	SFRP2	9606.ENSP00000323901	9606.ENSP00000274063	0	0	0	0.686	0.064	0	0.900	0.649	0.921
FZD2	SOST	9606.ENSP00000323901	9606.ENSP00000301691	0	0	0	0	0	0	0.900	0.219	0.918
GSTM1	SPP1	9606.ENSP00000311469	9606.ENSP00000378517	0	0	0	0	0	0	0	0.932	0.932
HBA1	RPS26	9606.ENSP00000322421	9606.ENSP00000348849	0	0	0	0	0	0	0.900	0.168	0.913
HBA1	HBE1	9606.ENSP00000322421	9606.ENSP00000369586	0	0	0	0.876	0.177	0.948	0.540	0.667	0.980
HBA1	HBD	9606.ENSP00000322421	9606.ENSP00000369654	0	0	0	0.900	0.338	0.967	0.540	0.658	0.990
HBA1	HBB	9606.ENSP00000322421	9606.ENSP00000333994	0	0	0	0.900	0.786	0.995	0.720	0.895	0.999
HBB	HBE1	9606.ENSP00000333994	9606.ENSP00000369586	0	0	0	0.976	0	0	0.900	0.843	0.902
HBB	HBD	9606.ENSP00000333994	9606.ENSP00000369654	0	0	0	0.983	0.270	0	0.900	0.381	0.924
HBD	HBE1	9606.ENSP00000369654	9606.ENSP00000369586	0	0	0	0.974	0.137	0	0.900	0.810	0.911
HLA-DQA1	PTPN22	9606.ENSP00000339398	9606.ENSP00000352833	0	0	0	0	0.086	0	0.900	0.517	0.952
LAMC2	MMP14	9606.ENSP00000264144	9606.ENSP00000308208	0	0	0	0	0.069	0	0.900	0.321	0.931
LUM	OGN	9606.ENSP00000266718	9606.ENSP00000262551	0	0	0	0.656	0.233	0	0.900	0.853	0.943
LUM	OMD	9606.ENSP00000266718	9606.ENSP00000364700	0	0	0	0.873	0.062	0	0.900	0.747	0.911
OGN	OMD	9606.ENSP00000262551	9606.ENSP00000364700	0	0	0	0.641	0.510	0	0.900	0.839	0.964
PLAU	SERPINE1	9606.ENSP00000361850	9606.ENSP00000223095	0	0	0	0	0.214	0.976	0.900	0.989	0.999
RUNX3	SPP1	9606.ENSP00000382800	9606.ENSP00000378517	0	0	0	0	0	0	0.900	0.246	0.921
SELE	VCAM1	9606.ENSP00000331736	9606.ENSP00000294728	0	0	0	0	0.122	0	0	0.916	0.924
SLC22A1	SLC47A1	9606.ENSP00000355930	9606.ENSP00000270570	0	0	0	0	0.055	0	0	0.900	0.903
UPK1B	UPK3B	9606.ENSP00000264234	9606.ENSP00000257632	0	0	0	0	0.145	0.213	0	0.920	0.941
