#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDK2	CDKN1A	9606.ENSP00000266970	9606.ENSP00000384849	0	0	0	0	0.085	0.994	0.900	0.999	0.999
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.128	0.238	0	0.923	0.944
CSF3	IL6	9606.ENSP00000225474	9606.ENSP00000385675	0	0	0	0	0.369	0	0.400	0.972	0.988
CSF3	IFNG	9606.ENSP00000225474	9606.ENSP00000229135	0	0	0	0	0.098	0	0	0.988	0.989
CSF3	IL1B	9606.ENSP00000225474	9606.ENSP00000263341	0	0	0	0	0.239	0	0.400	0.993	0.996
CXCL11	CXCR1	9606.ENSP00000306884	9606.ENSP00000295683	0	0	0	0	0.087	0	0.650	0.713	0.900
CXCL11	CXCR2	9606.ENSP00000306884	9606.ENSP00000319635	0	0	0	0	0.088	0	0.650	0.833	0.942
CXCR1	CXCR2	9606.ENSP00000295683	9606.ENSP00000319635	0	0	0.052	0.976	0.771	0	0.900	0.980	0.999
FCGR1A	FCGR2A	9606.ENSP00000358165	9606.ENSP00000271450	0	0	0	0.801	0.238	0	0.400	0.846	0.923
FPR1	FPR2	9606.ENSP00000471493	9606.ENSP00000468897	0	0	0.055	0.970	0.766	0	0.900	0.392	0.984
HAMP	IL6	9606.ENSP00000471894	9606.ENSP00000385675	0	0	0	0	0.055	0	0	0.927	0.928
IFNG	TLR2	9606.ENSP00000229135	9606.ENSP00000260010	0	0	0	0	0.060	0	0	0.916	0.918
IFNG	IL4R	9606.ENSP00000229135	9606.ENSP00000379111	0	0	0.207	0	0.049	0	0.650	0.876	0.962
IFNG	IL2RA	9606.ENSP00000229135	9606.ENSP00000369293	0	0	0	0	0.382	0	0.650	0.860	0.967
IFNG	IL6	9606.ENSP00000229135	9606.ENSP00000385675	0	0	0	0	0.128	0	0	0.981	0.983
IFNG	IL1B	9606.ENSP00000229135	9606.ENSP00000263341	0	0	0	0	0.273	0	0	0.997	0.998
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.259	0	0	0.960	0.969
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0.989	0.996
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0.179	0.900	0.900	0.996	0.999
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0.074	0	0.650	0.869	0.953
IL4R	IL6	9606.ENSP00000379111	9606.ENSP00000385675	0	0	0	0	0.124	0	0.650	0.811	0.937
IL6	OSM	9606.ENSP00000385675	9606.ENSP00000215781	0	0	0	0	0.227	0.287	0.400	0.903	0.963
IL6	LIF	9606.ENSP00000385675	9606.ENSP00000249075	0	0	0	0	0.221	0	0.400	0.858	0.927
IL6	TLR2	9606.ENSP00000385675	9606.ENSP00000260010	0	0	0	0	0.099	0	0	0.938	0.942
IL6	OSMR	9606.ENSP00000385675	9606.ENSP00000274276	0	0	0	0	0.108	0	0.650	0.800	0.932
IL6	SOCS3	9606.ENSP00000385675	9606.ENSP00000330341	0	0	0	0	0.236	0	0.500	0.874	0.947
ITGB3	THBS1	9606.ENSP00000452786	9606.ENSP00000260356	0	0	0	0	0.146	0.524	0.900	0.656	0.984
ITGB3	SELP	9606.ENSP00000452786	9606.ENSP00000263686	0	0	0	0	0.283	0	0.400	0.847	0.928
LIF	OSM	9606.ENSP00000249075	9606.ENSP00000215781	0	0	0	0	0.116	0	0.500	0.929	0.966
LIF	OSMR	9606.ENSP00000249075	9606.ENSP00000274276	0	0	0	0	0.125	0.045	0.650	0.797	0.932
OSM	OSMR	9606.ENSP00000215781	9606.ENSP00000274276	0	0	0	0	0	0.295	0.900	0.998	0.999
S100A8	S100A9	9606.ENSP00000357721	9606.ENSP00000357727	0	0	0.125	0.794	0.999	0.977	0.900	0.988	0.999
SELE	SELP	9606.ENSP00000331736	9606.ENSP00000263686	0	0	0.080	0.911	0.210	0	0	0.921	0.937
SERPINA1	TTR	9606.ENSP00000416066	9606.ENSP00000237014	0	0	0	0	0.177	0.071	0	0.954	0.961
TNFRSF10C	TNFRSF10D	9606.ENSP00000349324	9606.ENSP00000310263	0	0	0.068	0.928	0.073	0	0.900	0.610	0.961
