#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD207	FCGR1A	9606.ENSP00000386378	9606.ENSP00000358165	0	0	0	0	0	0	0.400	0.445	0.652
CD207	THBD	9606.ENSP00000386378	9606.ENSP00000366307	0	0	0	0	0.067	0.101	0	0.581	0.617
CD207	IL6	9606.ENSP00000386378	9606.ENSP00000385675	0	0	0	0	0.045	0	0	0.405	0.407
CD209	IFNG	9606.ENSP00000315477	9606.ENSP00000229135	0	0	0	0	0.081	0	0	0.758	0.768
CD209	TLR2	9606.ENSP00000315477	9606.ENSP00000260010	0	0	0	0	0.079	0.045	0	0.782	0.791
CD209	THBS1	9606.ENSP00000315477	9606.ENSP00000260356	0	0	0	0	0.081	0.101	0	0.476	0.530
CD209	IL1B	9606.ENSP00000315477	9606.ENSP00000263341	0	0	0	0	0.105	0	0	0.597	0.624
CD209	SELP	9606.ENSP00000315477	9606.ENSP00000263686	0	0	0	0	0.079	0	0	0.614	0.629
CD209	FCGR2A	9606.ENSP00000315477	9606.ENSP00000271450	0	0	0	0	0.102	0	0	0.689	0.708
CD209	CXCR1	9606.ENSP00000315477	9606.ENSP00000295683	0	0	0	0	0.055	0	0	0.453	0.460
CD209	SIGLEC9	9606.ENSP00000315477	9606.ENSP00000413861	0	0	0	0	0.072	0	0	0.445	0.462
CD209	THBD	9606.ENSP00000315477	9606.ENSP00000366307	0	0	0	0	0.056	0.101	0	0.541	0.576
CD209	FCGR1A	9606.ENSP00000315477	9606.ENSP00000358165	0	0	0	0	0.059	0	0	0.577	0.584
CD209	IL6	9606.ENSP00000315477	9606.ENSP00000385675	0	0	0	0	0.115	0	0	0.721	0.742
CD300E	TREM1	9606.ENSP00000376395	9606.ENSP00000244709	0	0	0	0	0.163	0	0.400	0.256	0.593
CD300E	FCGR1A	9606.ENSP00000376395	9606.ENSP00000358165	0	0	0	0	0.131	0.071	0	0.435	0.505
CD93	THBS1	9606.ENSP00000246006	9606.ENSP00000260356	0	0	0	0	0.127	0	0	0.365	0.421
CD93	FCGR1A	9606.ENSP00000246006	9606.ENSP00000358165	0	0	0	0	0.141	0.113	0	0.315	0.432
CD93	THBD	9606.ENSP00000246006	9606.ENSP00000366307	0	0	0	0.658	0.348	0	0	0.168	0.435
CD93	FCGR2A	9606.ENSP00000246006	9606.ENSP00000271450	0	0	0	0	0.184	0	0	0.377	0.470
CD93	TLR2	9606.ENSP00000246006	9606.ENSP00000260010	0	0	0	0	0.247	0.125	0	0.297	0.496
CD93	SELE	9606.ENSP00000246006	9606.ENSP00000331736	0	0	0	0	0.109	0.101	0	0.435	0.507
CD93	SELP	9606.ENSP00000246006	9606.ENSP00000263686	0	0	0	0	0.193	0.101	0	0.397	0.524
CD93	IL1R2	9606.ENSP00000246006	9606.ENSP00000330959	0	0	0	0	0.097	0.107	0	0.470	0.535
CD93	CR2	9606.ENSP00000246006	9606.ENSP00000356024	0	0	0	0	0	0.101	0	0.649	0.671
CDC20B	CDK2	9606.ENSP00000370781	9606.ENSP00000266970	0	0	0	0	0.389	0.288	0	0.188	0.616
CDK2	IL1B	9606.ENSP00000266970	9606.ENSP00000263341	0	0	0	0	0	0	0	0.411	0.411
CDK2	IL6	9606.ENSP00000266970	9606.ENSP00000385675	0	0	0	0	0.084	0	0	0.448	0.473
CDK2	SFN	9606.ENSP00000266970	9606.ENSP00000340989	0	0	0	0	0.109	0.070	0	0.933	0.940
CDK2	CDKN1A	9606.ENSP00000266970	9606.ENSP00000384849	0	0	0	0	0.085	0.994	0.900	0.999	0.999
CDKN1A	GADD45B	9606.ENSP00000384849	9606.ENSP00000215631	0	0	0	0	0.215	0.046	0	0.703	0.758
CDKN1A	IFNG	9606.ENSP00000384849	9606.ENSP00000229135	0	0	0	0	0	0	0	0.442	0.442
CDKN1A	THBS1	9606.ENSP00000384849	9606.ENSP00000260356	0	0	0	0	0.129	0.045	0	0.456	0.508
CDKN1A	IL1B	9606.ENSP00000384849	9606.ENSP00000263341	0	0	0	0	0.152	0	0	0.475	0.536
CDKN1A	FOSL1	9606.ENSP00000384849	9606.ENSP00000310170	0	0	0	0	0.113	0	0	0.588	0.619
CDKN1A	SOCS3	9606.ENSP00000384849	9606.ENSP00000330341	0	0	0	0	0.129	0	0.400	0.320	0.614
CDKN1A	SFN	9606.ENSP00000384849	9606.ENSP00000340989	0	0	0	0	0.087	0.045	0	0.506	0.531
CDKN1A	IL6	9606.ENSP00000384849	9606.ENSP00000385675	0	0	0	0	0.178	0	0	0.572	0.633
CHI3L1	IFNG	9606.ENSP00000255409	9606.ENSP00000229135	0	0	0	0	0.042	0	0	0.448	0.448
CHI3L1	IL6	9606.ENSP00000255409	9606.ENSP00000385675	0	0	0	0	0.059	0	0	0.591	0.598
CHI3L1	IL1B	9606.ENSP00000255409	9606.ENSP00000263341	0	0	0	0	0.123	0	0	0.687	0.713
CISH	OSM	9606.ENSP00000409346	9606.ENSP00000215781	0	0	0	0	0.086	0	0	0.400	0.428
CISH	CSF3	9606.ENSP00000409346	9606.ENSP00000225474	0	0	0	0	0.098	0	0	0.370	0.407
CISH	IFNG	9606.ENSP00000409346	9606.ENSP00000229135	0	0	0	0	0.059	0	0	0.725	0.730
CISH	LIF	9606.ENSP00000409346	9606.ENSP00000249075	0	0	0	0	0.086	0	0	0.543	0.564
CISH	TLR2	9606.ENSP00000409346	9606.ENSP00000260010	0	0	0	0	0.066	0.043	0	0.413	0.430
CISH	IL1B	9606.ENSP00000409346	9606.ENSP00000263341	0	0	0	0	0.103	0	0	0.570	0.597
CISH	SIGLEC7	9606.ENSP00000409346	9606.ENSP00000323328	0	0	0	0	0.084	0	0	0.426	0.451
CISH	SOCS3	9606.ENSP00000409346	9606.ENSP00000330341	0	0	0	0.747	0.141	0	0.540	0.318	0.707
CISH	IL4R	9606.ENSP00000409346	9606.ENSP00000379111	0	0	0	0	0.144	0.091	0	0.356	0.455
CISH	IL6	9606.ENSP00000409346	9606.ENSP00000385675	0	0	0	0	0.042	0	0	0.665	0.665
CLEC4D	SLC11A1	9606.ENSP00000299665	9606.ENSP00000233202	0	0	0	0	0.259	0	0	0.301	0.460
CLEC4D	TREM1	9606.ENSP00000299665	9606.ENSP00000244709	0	0	0	0	0.313	0	0	0.232	0.450
CLEC4D	TLR2	9606.ENSP00000299665	9606.ENSP00000260010	0	0	0	0	0.216	0.045	0	0.432	0.537
CLEC4D	IL1B	9606.ENSP00000299665	9606.ENSP00000263341	0	0	0	0	0.230	0	0	0.354	0.482
CLEC4D	FCGR1A	9606.ENSP00000299665	9606.ENSP00000358165	0	0	0	0	0.192	0	0	0.288	0.400
CLEC4D	FPR1	9606.ENSP00000299665	9606.ENSP00000471493	0	0	0	0	0.242	0	0	0.268	0.421
CLEC4D	IL6	9606.ENSP00000299665	9606.ENSP00000385675	0	0	0	0	0.056	0	0	0.517	0.524
CLEC4D	GPR84	9606.ENSP00000299665	9606.ENSP00000450310	0	0	0	0	0.468	0	0	0.180	0.545
CLEC4D	FPR2	9606.ENSP00000299665	9606.ENSP00000468897	0	0	0	0	0.429	0	0	0.273	0.567
CP	TTR	9606.ENSP00000264613	9606.ENSP00000237014	0	0	0	0	0.097	0	0	0.817	0.827
CP	IL1B	9606.ENSP00000264613	9606.ENSP00000263341	0	0	0	0	0	0	0	0.418	0.418
CP	IL6	9606.ENSP00000264613	9606.ENSP00000385675	0	0	0	0	0.043	0	0	0.492	0.493
CP	LRG1	9606.ENSP00000264613	9606.ENSP00000302621	0	0	0	0	0.126	0	0	0.566	0.605
CP	HAMP	9606.ENSP00000264613	9606.ENSP00000471894	0	0	0	0	0.072	0	0	0.641	0.653
CP	SERPINA3	9606.ENSP00000264613	9606.ENSP00000450540	0	0	0	0	0.217	0.229	0	0.730	0.822
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.128	0.238	0	0.923	0.944
CPB1	THBD	9606.ENSP00000417222	9606.ENSP00000366307	0	0	0	0	0	0	0	0.577	0.577
CR2	IFNG	9606.ENSP00000356024	9606.ENSP00000229135	0	0	0	0	0.056	0	0	0.584	0.590
CR2	TLR2	9606.ENSP00000356024	9606.ENSP00000260010	0	0	0	0	0.044	0.045	0	0.523	0.526
CR2	FCGR2A	9606.ENSP00000356024	9606.ENSP00000271450	0	0	0	0	0.044	0	0	0.530	0.531
CR2	IL6	9606.ENSP00000356024	9606.ENSP00000385675	0	0	0	0	0.085	0	0	0.481	0.505
CR2	FCRLA	9606.ENSP00000356024	9606.ENSP00000356936	0	0	0	0	0.278	0	0	0.370	0.526
CR2	IFNA5	9606.ENSP00000356024	9606.ENSP00000484479	0	0	0	0	0	0	0	0.668	0.668
CSF3	NGFR	9606.ENSP00000225474	9606.ENSP00000172229	0	0	0	0	0.050	0	0	0.528	0.532
CSF3	OSM	9606.ENSP00000225474	9606.ENSP00000215781	0	0	0	0	0.083	0	0	0.676	0.690
CSF3	THBD	9606.ENSP00000225474	9606.ENSP00000366307	0	0	0	0	0.085	0	0	0.375	0.403
CSF3	FCGR2A	9606.ENSP00000225474	9606.ENSP00000271450	0	0	0	0	0	0	0	0.425	0.425
CSF3	TREM1	9606.ENSP00000225474	9606.ENSP00000244709	0	0	0	0	0.114	0	0	0.431	0.475
CSF3	CXCR1	9606.ENSP00000225474	9606.ENSP00000295683	0	0	0	0	0.115	0	0	0.444	0.487
CSF3	SERPINA1	9606.ENSP00000225474	9606.ENSP00000416066	0	0	0	0	0.055	0	0	0.499	0.506
CSF3	IFNA5	9606.ENSP00000225474	9606.ENSP00000484479	0	0	0	0	0.044	0	0	0.506	0.507
CSF3	IL18RAP	9606.ENSP00000225474	9606.ENSP00000264260	0	0	0	0	0.047	0	0	0.530	0.533
CSF3	FCGR1A	9606.ENSP00000225474	9606.ENSP00000358165	0	0	0	0	0.104	0.055	0	0.506	0.545
CSF3	CXCL11	9606.ENSP00000225474	9606.ENSP00000306884	0	0	0	0	0.099	0	0	0.524	0.552
CSF3	EDN1	9606.ENSP00000225474	9606.ENSP00000368683	0	0	0	0	0.061	0	0	0.564	0.573
CSF3	TLR2	9606.ENSP00000225474	9606.ENSP00000260010	0	0	0	0	0.059	0	0	0.575	0.582
CSF3	SELP	9606.ENSP00000225474	9606.ENSP00000263686	0	0	0	0	0.083	0	0	0.617	0.633
CSF3	CXCR2	9606.ENSP00000225474	9606.ENSP00000319635	0	0	0	0	0.110	0	0	0.617	0.645
CSF3	LRG1	9606.ENSP00000225474	9606.ENSP00000302621	0	0	0	0	0.049	0	0	0.662	0.664
CSF3	OSMR	9606.ENSP00000225474	9606.ENSP00000274276	0	0	0	0	0.044	0	0.650	0.189	0.704
CSF3	SELE	9606.ENSP00000225474	9606.ENSP00000331736	0	0	0	0	0.182	0	0	0.667	0.716
CSF3	LIF	9606.ENSP00000225474	9606.ENSP00000249075	0	0	0	0	0.220	0	0.400	0.588	0.790
CSF3	IL4R	9606.ENSP00000225474	9606.ENSP00000379111	0	0	0	0	0.074	0	0.650	0.536	0.836
CSF3	IL2RA	9606.ENSP00000225474	9606.ENSP00000369293	0	0	0	0	0.067	0	0.650	0.543	0.837
CSF3	SOCS3	9606.ENSP00000225474	9606.ENSP00000330341	0	0	0	0	0.174	0	0.500	0.681	0.856
CSF3	IL6	9606.ENSP00000225474	9606.ENSP00000385675	0	0	0	0	0.369	0	0.400	0.972	0.988
CSF3	IFNG	9606.ENSP00000225474	9606.ENSP00000229135	0	0	0	0	0.098	0	0	0.988	0.989
CSF3	IL1B	9606.ENSP00000225474	9606.ENSP00000263341	0	0	0	0	0.239	0	0.400	0.993	0.996
CXCL11	OSM	9606.ENSP00000306884	9606.ENSP00000215781	0	0	0	0	0.067	0	0	0.640	0.649
CXCL11	IFNG	9606.ENSP00000306884	9606.ENSP00000229135	0	0	0	0	0.294	0	0	0.775	0.835
CXCL11	TLR2	9606.ENSP00000306884	9606.ENSP00000260010	0	0	0	0	0.140	0	0	0.434	0.492
CXCL11	IL1B	9606.ENSP00000306884	9606.ENSP00000263341	0	0	0	0	0.141	0	0	0.671	0.705
CXCL11	CXCR1	9606.ENSP00000306884	9606.ENSP00000295683	0	0	0	0	0.087	0	0.650	0.713	0.900
CXCL11	IL2RA	9606.ENSP00000306884	9606.ENSP00000369293	0	0	0	0	0.163	0	0	0.352	0.434
CXCL11	SELE	9606.ENSP00000306884	9606.ENSP00000331736	0	0	0	0	0.126	0	0	0.402	0.455
CXCL11	SOCS3	9606.ENSP00000306884	9606.ENSP00000330341	0	0	0	0	0.130	0	0	0.551	0.592
CXCL11	IL6	9606.ENSP00000306884	9606.ENSP00000385675	0	0	0	0	0.145	0	0	0.703	0.735
CXCL11	CXCR2	9606.ENSP00000306884	9606.ENSP00000319635	0	0	0	0	0.088	0	0.650	0.833	0.942
CXCR1	IFNG	9606.ENSP00000295683	9606.ENSP00000229135	0	0	0	0	0.110	0	0	0.568	0.599
CXCR1	TREM1	9606.ENSP00000295683	9606.ENSP00000244709	0	0	0	0	0.353	0	0	0.222	0.475
CXCR1	TLR2	9606.ENSP00000295683	9606.ENSP00000260010	0	0	0	0	0.198	0	0	0.634	0.694
CXCR1	IL1B	9606.ENSP00000295683	9606.ENSP00000263341	0	0	0	0	0.185	0	0	0.857	0.879
CXCR1	SELP	9606.ENSP00000295683	9606.ENSP00000263686	0	0	0	0	0.149	0	0	0.551	0.601
