#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADGRE1	ADGRE2	9606.ENSP00000311545	9606.ENSP00000319883	0	0	0.067	0.839	0.144	0	0	0.215	0.319
ADGRE1	SIGLEC14	9606.ENSP00000311545	9606.ENSP00000354090	0	0	0	0	0.118	0.099	0	0.222	0.328
ADGRE1	IL6	9606.ENSP00000311545	9606.ENSP00000385675	0	0	0	0	0.056	0	0	0.415	0.424
ADGRE1	FCGR1A	9606.ENSP00000311545	9606.ENSP00000358165	0	0	0	0	0.182	0.099	0	0.421	0.536
ADGRE2	GPRC5A	9606.ENSP00000319883	9606.ENSP00000014914	0	0	0	0	0	0	0	0.160	0.159
ADGRE2	CSF3	9606.ENSP00000319883	9606.ENSP00000225474	0	0	0	0	0.079	0	0	0.191	0.223
ADGRE2	CCL2	9606.ENSP00000319883	9606.ENSP00000225831	0	0	0	0	0.049	0	0	0.249	0.256
ADGRE2	IFNG	9606.ENSP00000319883	9606.ENSP00000229135	0	0	0	0	0.081	0	0	0.336	0.364
ADGRE2	SLC11A1	9606.ENSP00000319883	9606.ENSP00000233202	0	0	0	0	0.223	0	0	0.068	0.245
ADGRE2	CD93	9606.ENSP00000319883	9606.ENSP00000246006	0	0	0	0.576	0.225	0.045	0	0.134	0.304
ADGRE2	RAC2	9606.ENSP00000319883	9606.ENSP00000249071	0	0	0	0	0.149	0	0	0.043	0.151
ADGRE2	CHI3L1	9606.ENSP00000319883	9606.ENSP00000255409	0	0	0	0	0.079	0	0	0.145	0.180
ADGRE2	TLR2	9606.ENSP00000319883	9606.ENSP00000260010	0	0	0	0	0.201	0.105	0	0.197	0.376
ADGRE2	THBS1	9606.ENSP00000319883	9606.ENSP00000260356	0	0	0	0	0.059	0.066	0	0.147	0.185
ADGRE2	IL1B	9606.ENSP00000319883	9606.ENSP00000263341	0	0	0	0	0.108	0	0	0.285	0.335
ADGRE2	SELP	9606.ENSP00000319883	9606.ENSP00000263686	0	0	0	0	0.070	0	0	0.456	0.473
ADGRE2	FCGR2A	9606.ENSP00000319883	9606.ENSP00000271450	0	0	0	0	0.172	0	0	0.258	0.359
ADGRE2	SLAMF8	9606.ENSP00000319883	9606.ENSP00000289707	0	0	0	0	0.123	0	0	0.084	0.162
ADGRE2	CXCR1	9606.ENSP00000319883	9606.ENSP00000295683	0	0	0	0	0.128	0	0	0.158	0.235
ADGRE2	LRG1	9606.ENSP00000319883	9606.ENSP00000302621	0	0	0	0	0.062	0.105	0	0.087	0.166
ADGRE2	CD209	9606.ENSP00000319883	9606.ENSP00000315477	0	0	0	0	0.055	0	0	0.181	0.193
ADGRE2	CXCR2	9606.ENSP00000319883	9606.ENSP00000319635	0	0	0	0	0.166	0	0	0.196	0.302
ADGRE2	SERPINA1	9606.ENSP00000319883	9606.ENSP00000416066	0	0	0	0	0.086	0	0	0.128	0.170
ADGRE2	SIGLEC14	9606.ENSP00000319883	9606.ENSP00000354090	0	0	0	0	0.085	0.099	0	0.077	0.173
ADGRE2	GPR84	9606.ENSP00000319883	9606.ENSP00000450310	0	0	0	0	0.106	0	0	0.116	0.177
ADGRE2	IL4R	9606.ENSP00000319883	9606.ENSP00000379111	0	0	0	0	0.117	0	0	0.129	0.198
ADGRE2	IL2RA	9606.ENSP00000319883	9606.ENSP00000369293	0	0	0	0	0.044	0	0	0.201	0.204
ADGRE2	ITGB3	9606.ENSP00000319883	9606.ENSP00000452786	0	0	0	0	0.088	0	0	0.166	0.207
ADGRE2	CR2	9606.ENSP00000319883	9606.ENSP00000356024	0	0	0	0	0	0	0	0.218	0.218
ADGRE2	SIGLEC9	9606.ENSP00000319883	9606.ENSP00000413861	0	0	0	0	0.160	0.099	0	0.051	0.219
ADGRE2	SIGLEC7	9606.ENSP00000319883	9606.ENSP00000323328	0	0	0	0	0.137	0.099	0	0.076	0.219
ADGRE2	ADGRG3	9606.ENSP00000319883	9606.ENSP00000332900	0	0	0	0.624	0.098	0	0	0.207	0.254
ADGRE2	FPR2	9606.ENSP00000319883	9606.ENSP00000468897	0	0	0	0	0.181	0	0	0.153	0.276
ADGRE2	IL6	9606.ENSP00000319883	9606.ENSP00000385675	0	0	0	0	0.044	0	0	0.293	0.296
ADGRE2	FPR1	9606.ENSP00000319883	9606.ENSP00000471493	0	0	0	0	0.191	0	0	0.167	0.297
ADGRE2	SERPINA3	9606.ENSP00000319883	9606.ENSP00000450540	0	0	0	0	0.053	0	0	0.311	0.320
ADGRE2	CLEC17A	9606.ENSP00000319883	9606.ENSP00000393719	0	0	0.228	0	0.100	0	0	0.106	0.324
ADGRE2	FCGR1A	9606.ENSP00000319883	9606.ENSP00000358165	0	0	0	0	0.130	0.099	0	0.250	0.361
ADGRG3	SLC11A1	9606.ENSP00000332900	9606.ENSP00000233202	0	0	0	0	0.231	0	0	0	0.231
ADGRG3	TREM1	9606.ENSP00000332900	9606.ENSP00000244709	0	0	0	0	0.197	0	0	0	0.197
ADGRG3	TLR2	9606.ENSP00000332900	9606.ENSP00000260010	0	0	0	0	0.101	0.105	0	0	0.160
ADGRG3	CRISPLD2	9606.ENSP00000332900	9606.ENSP00000262424	0	0	0	0	0.087	0	0	0.223	0.261
ADGRG3	IL18RAP	9606.ENSP00000332900	9606.ENSP00000264260	0	0	0	0	0.224	0	0	0.125	0.291
ADGRG3	FCGR2A	9606.ENSP00000332900	9606.ENSP00000271450	0	0	0	0	0.150	0	0	0.054	0.162
ADGRG3	CXCR1	9606.ENSP00000332900	9606.ENSP00000295683	0	0	0	0	0.507	0	0	0.119	0.547
ADGRG3	CLEC4D	9606.ENSP00000332900	9606.ENSP00000299665	0	0	0	0	0.151	0	0	0.167	0.262
ADGRG3	LRG1	9606.ENSP00000332900	9606.ENSP00000302621	0	0	0	0	0.177	0.105	0	0	0.231
ADGRG3	CXCR2	9606.ENSP00000332900	9606.ENSP00000319635	0	0	0	0	0.283	0	0	0.119	0.341
ADGRG3	IL1R2	9606.ENSP00000332900	9606.ENSP00000330959	0	0	0	0	0.224	0	0	0	0.224
ADGRG3	SIGLEC9	9606.ENSP00000332900	9606.ENSP00000413861	0	0	0	0	0.109	0.099	0	0	0.162
ADGRG3	IL17REL	9606.ENSP00000332900	9606.ENSP00000374633	0	0	0	0	0	0	0	0.176	0.176
ADGRG3	DUSP13	9606.ENSP00000332900	9606.ENSP00000475626	0	0	0	0	0.078	0	0	0.151	0.184
ADGRG3	CD300E	9606.ENSP00000332900	9606.ENSP00000376395	0	0	0	0	0.044	0	0	0.196	0.199
ADGRG3	ANKRD22	9606.ENSP00000332900	9606.ENSP00000360998	0	0	0	0	0.056	0.042	0	0.201	0.215
ADGRG3	TNFRSF10C	9606.ENSP00000332900	9606.ENSP00000349324	0	0	0	0	0.267	0	0	0	0.267
ADGRG3	GPR84	9606.ENSP00000332900	9606.ENSP00000450310	0	0	0	0	0.163	0	0	0.161	0.268
ADGRG3	FPR1	9606.ENSP00000332900	9606.ENSP00000471493	0	0	0	0	0.262	0	0	0.074	0.288
ADGRG3	FFAR2	9606.ENSP00000332900	9606.ENSP00000473159	0	0	0	0	0.255	0.045	0	0.079	0.288
ADGRG3	FPR2	9606.ENSP00000332900	9606.ENSP00000468897	0	0	0	0	0.405	0	0	0.174	0.487
ADM	GADD45B	9606.ENSP00000436607	9606.ENSP00000215631	0	0	0	0	0.151	0	0	0.174	0.268
ADM	CSF3	9606.ENSP00000436607	9606.ENSP00000225474	0	0	0	0	0.060	0	0	0.203	0.218
ADM	CCL2	9606.ENSP00000436607	9606.ENSP00000225831	0	0	0	0	0.144	0	0	0.375	0.442
ADM	IFNG	9606.ENSP00000436607	9606.ENSP00000229135	0	0	0	0	0	0	0	0.324	0.323
ADM	IL1RL1	9606.ENSP00000436607	9606.ENSP00000233954	0	0	0	0	0	0	0	0.177	0.177
ADM	TTR	9606.ENSP00000436607	9606.ENSP00000237014	0	0	0	0	0.055	0	0	0.157	0.169
ADM	TREM1	9606.ENSP00000436607	9606.ENSP00000244709	0	0	0	0	0.080	0	0	0.276	0.305
ADM	LIF	9606.ENSP00000436607	9606.ENSP00000249075	0	0	0	0	0.080	0	0	0.181	0.214
ADM	CHI3L1	9606.ENSP00000436607	9606.ENSP00000255409	0	0	0	0	0.063	0	0	0.200	0.218
ADM	HILPDA	9606.ENSP00000436607	9606.ENSP00000257696	0	0	0	0	0.127	0	0	0.112	0.191
ADM	TLR2	9606.ENSP00000436607	9606.ENSP00000260010	0	0	0	0	0.083	0	0	0.148	0.185
ADM	THBS1	9606.ENSP00000436607	9606.ENSP00000260356	0	0	0	0	0.130	0	0	0.257	0.327
ADM	IL1B	9606.ENSP00000436607	9606.ENSP00000263341	0	0	0	0	0.109	0	0	0.468	0.505
ADM	SELP	9606.ENSP00000436607	9606.ENSP00000263686	0	0	0	0	0	0	0	0.221	0.221
ADM	CP	9606.ENSP00000436607	9606.ENSP00000264613	0	0	0	0	0.056	0	0	0.144	0.157
ADM	STC2	9606.ENSP00000436607	9606.ENSP00000265087	0	0	0	0	0.122	0	0	0.141	0.214
ADM	STC1	9606.ENSP00000436607	9606.ENSP00000290271	0	0	0	0	0.084	0	0	0.205	0.240
ADM	CXCR1	9606.ENSP00000436607	9606.ENSP00000295683	0	0	0	0	0.056	0	0	0.137	0.150
ADM	ANGPTL4	9606.ENSP00000436607	9606.ENSP00000301455	0	0	0	0	0.229	0	0	0.318	0.451
ADM	TM4SF1	9606.ENSP00000436607	9606.ENSP00000304277	0	0	0	0	0.097	0	0	0.365	0.402
ADM	CXCL11	9606.ENSP00000436607	9606.ENSP00000306884	0	0	0	0	0	0	0	0.187	0.187
ADM	FOSL1	9606.ENSP00000436607	9606.ENSP00000310170	0	0	0	0	0.109	0	0	0.108	0.171
ADM	CXCR2	9606.ENSP00000436607	9606.ENSP00000319635	0	0	0	0	0.056	0	0	0.184	0.196
ADM	SOCS3	9606.ENSP00000436607	9606.ENSP00000330341	0	0	0	0	0.137	0	0	0.135	0.222
ADM	SELE	9606.ENSP00000436607	9606.ENSP00000331736	0	0	0	0	0	0	0	0.276	0.276
ADM	CALCA	9606.ENSP00000436607	9606.ENSP00000331746	0	0	0	0	0	0	0.900	0.831	0.982
ADM	CCL20	9606.ENSP00000436607	9606.ENSP00000351671	0	0	0	0	0.066	0	0	0.175	0.196
ADM	THBD	9606.ENSP00000436607	9606.ENSP00000366307	0	0	0	0	0.076	0	0	0.231	0.259
ADM	EDN1	9606.ENSP00000436607	9606.ENSP00000368683	0	0	0	0	0.064	0	0	0.829	0.834
ADM	CDKN1A	9606.ENSP00000436607	9606.ENSP00000384849	0	0	0	0	0.102	0	0	0.137	0.191
ADM	IL6	9606.ENSP00000436607	9606.ENSP00000385675	0	0	0	0	0.115	0	0	0.511	0.548
ADM	MAFF	9606.ENSP00000436607	9606.ENSP00000442060	0	0	0	0	0.189	0	0	0	0.189
ADM	SLC16A3	9606.ENSP00000436607	9606.ENSP00000463978	0	0	0	0	0.149	0	0	0.177	0.269
AHSP	DPEP3	9606.ENSP00000307199	9606.ENSP00000500237	0	0	0	0	0.067	0	0	0.133	0.156
AHSP	CD300E	9606.ENSP00000307199	9606.ENSP00000376395	0	0	0	0	0.049	0	0	0.150	0.157
AHSP	HAMP	9606.ENSP00000307199	9606.ENSP00000471894	0	0	0	0	0	0	0	0.165	0.165
AHSP	PRSS56	9606.ENSP00000307199	9606.ENSP00000479745	0	0	0	0	0	0	0	0.232	0.232
AHSP	HBG2	9606.ENSP00000307199	9606.ENSP00000338082	0	0	0	0	0.638	0	0.540	0.463	0.902
ALLC	TTR	9606.ENSP00000252505	9606.ENSP00000237014	0.111	0	0	0	0.121	0	0.405	0.187	0.571
ALLC	NPAS4	9606.ENSP00000252505	9606.ENSP00000311196	0	0	0	0	0.045	0	0	0.166	0.169
ALLC	IL17REL	9606.ENSP00000252505	9606.ENSP00000374633	0	0	0	0	0	0	0	0.188	0.188
ALLC	TM4SF1	9606.ENSP00000252505	9606.ENSP00000304277	0	0	0	0	0.189	0	0	0	0.189
ALLC	LRG1	9606.ENSP00000252505	9606.ENSP00000302621	0	0	0	0	0.194	0	0	0	0.194
ALLC	TMEM114	9606.ENSP00000252505	9606.ENSP00000484263	0	0	0	0	0.082	0	0	0.309	0.338
ANGPTL4	PRSS21	9606.ENSP00000301455	9606.ENSP00000005995	0	0	0	0	0	0	0	0.181	0.181
ANGPTL4	GADD45B	9606.ENSP00000301455	9606.ENSP00000215631	0	0	0	0	0.095	0	0	0.196	0.241
ANGPTL4	OSM	9606.ENSP00000301455	9606.ENSP00000215781	0	0	0	0	0.049	0	0	0.165	0.171
ANGPTL4	CSF3	9606.ENSP00000301455	9606.ENSP00000225474	0	0	0	0	0.080	0	0	0.159	0.193
ANGPTL4	CCL2	9606.ENSP00000301455	9606.ENSP00000225831	0	0	0	0	0.062	0	0	0.396	0.409
ANGPTL4	IFNG	9606.ENSP00000301455	9606.ENSP00000229135	0	0	0	0	0	0	0	0.269	0.269
ANGPTL4	LIF	9606.ENSP00000301455	9606.ENSP00000249075	0	0	0	0	0.083	0	0	0.153	0.190
ANGPTL4	CHI3L1	9606.ENSP00000301455	9606.ENSP00000255409	0	0	0	0	0.062	0	0	0.194	0.213
ANGPTL4	EMP1	9606.ENSP00000301455	9606.ENSP00000256951	0	0	0	0	0.085	0	0	0.196	0.232
ANGPTL4	HILPDA	9606.ENSP00000301455	9606.ENSP00000257696	0	0	0	0	0.252	0	0	0.375	0.512
ANGPTL4	TLR2	9606.ENSP00000301455	9606.ENSP00000260010	0	0	0	0	0.049	0	0	0.204	0.211
ANGPTL4	THBS1	9606.ENSP00000301455	9606.ENSP00000260356	0	0	0	0	0.054	0.091	0	0.363	0.405
ANGPTL4	IL1B	9606.ENSP00000301455	9606.ENSP00000263341	0	0	0	0	0.060	0	0	0.418	0.430
ANGPTL4	SELP	9606.ENSP00000301455	9606.ENSP00000263686	0	0	0	0	0.055	0.094	0	0.106	0.167
ANGPTL4	CP	9606.ENSP00000301455	9606.ENSP00000264613	0	0	0	0	0.072	0	0	0.132	0.160
ANGPTL4	STC2	9606.ENSP00000301455	9606.ENSP00000265087	0	0	0	0	0.050	0	0	0.199	0.206
ANGPTL4	RAB20	9606.ENSP00000301455	9606.ENSP00000267328	0	0	0	0	0.056	0	0	0.164	0.177
ANGPTL4	BCL2A1	9606.ENSP00000301455	9606.ENSP00000267953	0	0	0	0	0.067	0	0	0.127	0.151
ANGPTL4	OSMR	9606.ENSP00000301455	9606.ENSP00000274276	0	0	0	0	0.096	0	0	0.107	0.158
ANGPTL4	THRSP	9606.ENSP00000301455	9606.ENSP00000281030	0	0	0	0	0.057	0	0	0.227	0.241
ANGPTL4	STC1	9606.ENSP00000301455	9606.ENSP00000290271	0	0	0	0	0.153	0	0	0.260	0.346
ANGPTL4	MT1A	9606.ENSP00000301455	9606.ENSP00000290705	0	0	0	0	0.086	0	0	0.138	0.179
ANGPTL4	DEPP1	9606.ENSP00000301455	9606.ENSP00000298295	0	0	0	0	0.138	0	0	0.079	0.172
ANGPTL4	DUSP16	9606.ENSP00000301455	9606.ENSP00000298573	0	0	0	0	0	0	0	0.155	0.154
ANGPTL4	HAMP	9606.ENSP00000301455	9606.ENSP00000471894	0	0	0	0	0.066	0	0	0.131	0.155
ANGPTL4	CXCR2	9606.ENSP00000301455	9606.ENSP00000319635	0	0	0	0	0	0	0	0.162	0.162
ANGPTL4	GPR4	9606.ENSP00000301455	9606.ENSP00000319744	0	0	0	0	0.136	0	0	0.073	0.164
ANGPTL4	PPP1R3B	9606.ENSP00000301455	9606.ENSP00000308318	0	0	0	0	0.061	0	0	0.146	0.164
ANGPTL4	MMP19	9606.ENSP00000301455	9606.ENSP00000313437	0	0	0	0	0.086	0	0	0.128	0.169
ANGPTL4	LRG1	9606.ENSP00000301455	9606.ENSP00000302621	0	0	0	0	0.073	0	0	0.154	0.183
ANGPTL4	CCL20	9606.ENSP00000301455	9606.ENSP00000351671	0	0	0	0	0.074	0	0	0.157	0.186
ANGPTL4	THBD	9606.ENSP00000301455	9606.ENSP00000366307	0	0	0	0	0.080	0.069	0	0.131	0.191
ANGPTL4	IL4R	9606.ENSP00000301455	9606.ENSP00000379111	0	0	0	0	0.088	0	0	0.165	0.205
ANGPTL4	ITGB3	9606.ENSP00000301455	9606.ENSP00000452786	0	0	0	0	0	0.045	0	0.202	0.205
ANGPTL4	FOSL1	9606.ENSP00000301455	9606.ENSP00000310170	0	0	0	0	0.070	0	0	0.188	0.213
ANGPTL4	MT1X	9606.ENSP00000301455	9606.ENSP00000377995	0	0	0	0	0.084	0	0	0.181	0.218
ANGPTL4	APOLD1	9606.ENSP00000301455	9606.ENSP00000324277	0	0	0	0	0.062	0	0	0.210	0.228
ANGPTL4	SERPINA3	9606.ENSP00000301455	9606.ENSP00000450540	0	0	0	0	0.086	0	0	0.191	0.229
ANGPTL4	SERPINA1	9606.ENSP00000301455	9606.ENSP00000416066	0	0	0	0	0	0	0	0.252	0.252
ANGPTL4	SOCS3	9606.ENSP00000301455	9606.ENSP00000330341	0	0	0	0	0.083	0	0	0.226	0.260
ANGPTL4	CDKN1A	9606.ENSP00000301455	9606.ENSP00000384849	0	0	0	0	0.118	0	0	0.197	0.261
ANGPTL4	SELE	9606.ENSP00000301455	9606.ENSP00000331736	0	0	0	0	0.062	0.094	0	0.205	0.266
ANGPTL4	SLC16A3	9606.ENSP00000301455	9606.ENSP00000463978	0	0	0	0	0.082	0	0	0.236	0.268
ANGPTL4	EDN1	9606.ENSP00000301455	9606.ENSP00000368683	0	0	0	0	0.067	0	0	0.392	0.408
ANGPTL4	FFAR2	9606.ENSP00000301455	9606.ENSP00000473159	0	0	0	0	0	0	0	0.471	0.471
ANGPTL4	IL6	9606.ENSP00000301455	9606.ENSP00000385675	0	0	0	0	0.070	0	0	0.475	0.490
ANKRD22	IFNG	9606.ENSP00000360998	9606.ENSP00000229135	0	0	0	0	0.131	0	0	0.182	0.258
ANKRD22	RNF122	9606.ENSP00000360998	9606.ENSP00000256257	0	0	0	0	0	0	0	0.216	0.216
ANKRD22	TLR2	9606.ENSP00000360998	9606.ENSP00000260010	0	0	0	0	0.129	0.093	0	0	0.176
ANKRD22	THBS1	9606.ENSP00000360998	9606.ENSP00000260356	0	0	0	0	0.064	0.098	0	0.101	0.175
ANKRD22	SECTM1	9606.ENSP00000360998	9606.ENSP00000269389	0	0	0	0	0.083	0	0	0.261	0.294
ANKRD22	GRHL3	9606.ENSP00000360998	9606.ENSP00000288955	0	0	0	0	0.054	0.044	0	0.165	0.179
ANKRD22	SLAMF8	9606.ENSP00000360998	9606.ENSP00000289707	0	0	0	0	0.175	0.105	0	0.279	0.422
ANKRD22	TDGF1	9606.ENSP00000360998	9606.ENSP00000296145	0	0	0	0	0.064	0.098	0	0.113	0.186
ANKRD22	CLEC4D	9606.ENSP00000360998	9606.ENSP00000299665	0	0	0	0	0.195	0.048	0	0.146	0.288
ANKRD22	LRG1	9606.ENSP00000360998	9606.ENSP00000302621	0	0	0	0	0.080	0.093	0	0.069	0.155
ANKRD22	CXCL11	9606.ENSP00000360998	9606.ENSP00000306884	0	0	0	0	0.193	0	0	0.091	0.235
ANKRD22	IL1R2	9606.ENSP00000360998	9606.ENSP00000330959	0	0	0	0	0.105	0.093	0	0.108	0.212
ANKRD22	APOL4	9606.ENSP00000360998	9606.ENSP00000338260	0	0	0	0	0.163	0.077	0	0.264	0.382
ANKRD22	RGS1	9606.ENSP00000360998	9606.ENSP00000356429	0	0	0	0	0.086	0.110	0	0.047	0.157
ANKRD22	STX11	9606.ENSP00000360998	9606.ENSP00000356540	0	0	0	0	0.121	0	0	0.110	0.185
ANKRD22	S100A9	9606.ENSP00000360998	9606.ENSP00000357727	0	0	0	0	0.148	0	0	0.179	0.270
ANKRD22	FCGR1A	9606.ENSP00000360998	9606.ENSP00000358165	0	0	0	0	0.334	0	0	0.247	0.477
ANKRD22	FPR2	9606.ENSP00000360998	9606.ENSP00000468897	0	0	0	0	0.100	0.045	0	0.095	0.154
ANKRD22	FFAR2	9606.ENSP00000360998	9606.ENSP00000473159	0	0	0	0	0.108	0.095	0	0	0.158
ANKRD22	THBD	9606.ENSP00000360998	9606.ENSP00000366307	0	0	0	0	0.078	0.098	0	0.071	0.160
ANKRD22	CASP5	9606.ENSP00000360998	9606.ENSP00000376849	0	0	0	0	0.131	0.076	0	0.064	0.182
ANKRD22	DUSP13	9606.ENSP00000360998	9606.ENSP00000475626	0	0	0	0	0.049	0.068	0	0.156	0.187
ANKRD22	IL4I1	9606.ENSP00000360998	9606.ENSP00000472474	0	0	0	0	0.106	0.045	0	0.159	0.220
ANKRD22	GOLGA8Q	9606.ENSP00000360998	9606.ENSP00000457904	0	0	0	0	0.086	0.095	0	0.248	0.323
ANKRD22	GPR84	9606.ENSP00000360998	9606.ENSP00000450310	0	0	0	0	0.258	0.045	0	0.214	0.394
APOBEC3A	GADD45B	9606.ENSP00000384359	9606.ENSP00000215631	0	0	0	0	0.050	0	0	0.190	0.197
APOBEC3A	CCL2	9606.ENSP00000384359	9606.ENSP00000225831	0	0	0	0	0.074	0	0	0.159	0.187
APOBEC3A	IFNG	9606.ENSP00000384359	9606.ENSP00000229135	0	0	0	0	0.067	0	0	0.306	0.324
APOBEC3A	CHI3L1	9606.ENSP00000384359	9606.ENSP00000255409	0	0	0	0	0.055	0.112	0.182	0.099	0.299
APOBEC3A	TLR2	9606.ENSP00000384359	9606.ENSP00000260010	0	0	0	0	0.127	0	0	0.139	0.217
APOBEC3A	IL1B	9606.ENSP00000384359	9606.ENSP00000263341	0	0	0	0	0.113	0	0	0.166	0.229
APOBEC3A	IL18RAP	9606.ENSP00000384359	9606.ENSP00000264260	0	0	0	0	0.153	0	0	0	0.153
APOBEC3A	BCL2A1	9606.ENSP00000384359	9606.ENSP00000267953	0	0	0	0	0.141	0.042	0	0.061	0.161
APOBEC3A	CLEC4D	9606.ENSP00000384359	9606.ENSP00000299665	0	0	0	0	0.159	0	0	0.201	0.299
APOBEC3A	CXCL11	9606.ENSP00000384359	9606.ENSP00000306884	0	0	0	0	0.190	0	0	0.188	0.314
APOBEC3A	CD209	9606.ENSP00000384359	9606.ENSP00000315477	0	0	0	0	0.067	0	0	0.192	0.214
APOBEC3A	CXCR2	9606.ENSP00000384359	9606.ENSP00000319635	0	0	0	0	0.153	0	0	0	0.152
APOBEC3A	STX11	9606.ENSP00000384359	9606.ENSP00000356540	0	0	0	0	0.193	0	0	0.044	0.195
