#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.128	0.238	0	0.923	0.944
CSF3	OSMR	9606.ENSP00000225474	9606.ENSP00000274276	0	0	0	0	0.044	0	0.650	0.189	0.704
CSF3	SELE	9606.ENSP00000225474	9606.ENSP00000331736	0	0	0	0	0.182	0	0	0.667	0.716
CSF3	LIF	9606.ENSP00000225474	9606.ENSP00000249075	0	0	0	0	0.220	0	0.400	0.588	0.790
CSF3	IL4R	9606.ENSP00000225474	9606.ENSP00000379111	0	0	0	0	0.074	0	0.650	0.536	0.836
CSF3	IL2RA	9606.ENSP00000225474	9606.ENSP00000369293	0	0	0	0	0.067	0	0.650	0.543	0.837
CSF3	SOCS3	9606.ENSP00000225474	9606.ENSP00000330341	0	0	0	0	0.174	0	0.500	0.681	0.856
CSF3	IL6	9606.ENSP00000225474	9606.ENSP00000385675	0	0	0	0	0.369	0	0.400	0.972	0.988
CSF3	IFNG	9606.ENSP00000225474	9606.ENSP00000229135	0	0	0	0	0.098	0	0	0.988	0.989
CSF3	IL1B	9606.ENSP00000225474	9606.ENSP00000263341	0	0	0	0	0.239	0	0.400	0.993	0.996
CXCL11	IFNG	9606.ENSP00000306884	9606.ENSP00000229135	0	0	0	0	0.294	0	0	0.775	0.835
CXCL11	IL1B	9606.ENSP00000306884	9606.ENSP00000263341	0	0	0	0	0.141	0	0	0.671	0.705
CXCL11	CXCR1	9606.ENSP00000306884	9606.ENSP00000295683	0	0	0	0	0.087	0	0.650	0.713	0.900
CXCL11	IL6	9606.ENSP00000306884	9606.ENSP00000385675	0	0	0	0	0.145	0	0	0.703	0.735
CXCL11	CXCR2	9606.ENSP00000306884	9606.ENSP00000319635	0	0	0	0	0.088	0	0.650	0.833	0.942
CXCR1	IL1B	9606.ENSP00000295683	9606.ENSP00000263341	0	0	0	0	0.185	0	0	0.857	0.879
CXCR1	FPR1	9606.ENSP00000295683	9606.ENSP00000471493	0	0	0	0.740	0.334	0	0.500	0.566	0.842
CXCR1	IL6	9606.ENSP00000295683	9606.ENSP00000385675	0	0	0	0	0.083	0	0	0.861	0.868
CXCR1	CXCR2	9606.ENSP00000295683	9606.ENSP00000319635	0	0	0.052	0.976	0.771	0	0.900	0.980	0.999
CXCR2	IFNG	9606.ENSP00000319635	9606.ENSP00000229135	0	0	0	0	0.097	0	0	0.700	0.717
CXCR2	TLR2	9606.ENSP00000319635	9606.ENSP00000260010	0	0	0	0	0.217	0	0	0.795	0.832
CXCR2	IL1B	9606.ENSP00000319635	9606.ENSP00000263341	0	0	0	0	0.163	0	0	0.814	0.837
CXCR2	IL6	9606.ENSP00000319635	9606.ENSP00000385675	0	0	0	0	0.081	0	0	0.804	0.812
CXCR2	FPR1	9606.ENSP00000319635	9606.ENSP00000471493	0	0	0	0.748	0.392	0	0.500	0.505	0.836
EDN1	IL1B	9606.ENSP00000368683	9606.ENSP00000263341	0	0	0	0	0.126	0	0	0.784	0.803
EDN1	IL6	9606.ENSP00000368683	9606.ENSP00000385675	0	0	0	0	0.128	0	0	0.742	0.765
FCGR1A	IFNG	9606.ENSP00000358165	9606.ENSP00000229135	0	0	0	0	0.083	0	0	0.703	0.716
FCGR1A	FCGR2A	9606.ENSP00000358165	9606.ENSP00000271450	0	0	0	0.801	0.238	0	0.400	0.846	0.923
FCGR1A	IL6	9606.ENSP00000358165	9606.ENSP00000385675	0	0	0	0	0.051	0	0	0.720	0.723
FCGR2A	IFNG	9606.ENSP00000271450	9606.ENSP00000229135	0	0	0	0	0.042	0	0	0.741	0.741
FCGR2A	TLR2	9606.ENSP00000271450	9606.ENSP00000260010	0	0	0	0	0.345	0	0	0.685	0.785
FCGR2A	FPR1	9606.ENSP00000271450	9606.ENSP00000471493	0	0	0	0	0.452	0	0	0.490	0.708
FFAR2	GPR84	9606.ENSP00000473159	9606.ENSP00000450310	0	0	0.275	0	0.140	0	0	0.823	0.880
FPR1	TREM1	9606.ENSP00000471493	9606.ENSP00000244709	0	0	0	0	0.419	0	0	0.784	0.869
FPR1	IL1B	9606.ENSP00000471493	9606.ENSP00000263341	0	0	0	0	0.256	0	0	0.632	0.714
FPR1	FPR2	9606.ENSP00000471493	9606.ENSP00000468897	0	0	0.055	0.970	0.766	0	0.900	0.392	0.984
HAMP	SLC11A1	9606.ENSP00000471894	9606.ENSP00000233202	0	0	0	0	0.080	0	0	0.699	0.711
HAMP	IL6	9606.ENSP00000471894	9606.ENSP00000385675	0	0	0	0	0.055	0	0	0.927	0.928
IFNA5	IFNG	9606.ENSP00000484479	9606.ENSP00000229135	0	0	0	0	0.120	0	0	0.762	0.782
IFNA5	IL2RA	9606.ENSP00000484479	9606.ENSP00000369293	0	0	0	0	0.049	0	0.650	0.210	0.714
IFNG	OSMR	9606.ENSP00000229135	9606.ENSP00000274276	0	0	0	0	0	0	0.650	0.240	0.722
IFNG	IL1R2	9606.ENSP00000229135	9606.ENSP00000330959	0	0	0	0	0.096	0	0	0.762	0.776
IFNG	SOCS3	9606.ENSP00000229135	9606.ENSP00000330341	0	0	0	0	0.067	0	0.500	0.776	0.886
IFNG	TLR2	9606.ENSP00000229135	9606.ENSP00000260010	0	0	0	0	0.060	0	0	0.916	0.918
IFNG	IL4R	9606.ENSP00000229135	9606.ENSP00000379111	0	0	0.207	0	0.049	0	0.650	0.876	0.962
IFNG	IL2RA	9606.ENSP00000229135	9606.ENSP00000369293	0	0	0	0	0.382	0	0.650	0.860	0.967
IFNG	IL6	9606.ENSP00000229135	9606.ENSP00000385675	0	0	0	0	0.128	0	0	0.981	0.983
IFNG	IL1B	9606.ENSP00000229135	9606.ENSP00000263341	0	0	0	0	0.273	0	0	0.997	0.998
IL1B	OSM	9606.ENSP00000263341	9606.ENSP00000215781	0	0	0	0	0.368	0	0	0.620	0.749
IL1B	IL1RL1	9606.ENSP00000263341	9606.ENSP00000233954	0	0	0	0	0.063	0.095	0	0.883	0.892
IL1B	TREM1	9606.ENSP00000263341	9606.ENSP00000244709	0	0	0	0	0.351	0	0	0.614	0.739
IL1B	LIF	9606.ENSP00000263341	9606.ENSP00000249075	0	0	0	0	0.170	0	0.400	0.603	0.785
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.259	0	0	0.960	0.969
IL1B	SELP	9606.ENSP00000263341	9606.ENSP00000263686	0	0	0	0	0.124	0	0	0.721	0.746
IL1B	IL4R	9606.ENSP00000263341	9606.ENSP00000379111	0	0	0	0	0.101	0	0	0.730	0.746
IL1B	SELE	9606.ENSP00000263341	9606.ENSP00000331736	0	0	0	0	0.126	0	0	0.785	0.804
IL1B	SOCS3	9606.ENSP00000263341	9606.ENSP00000330341	0	0	0	0	0.288	0	0	0.756	0.819
IL1B	IL2RA	9606.ENSP00000263341	9606.ENSP00000369293	0	0	0	0	0.157	0	0	0.851	0.869
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0.989	0.996
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0.179	0.900	0.900	0.996	0.999
IL1R2	IL6	9606.ENSP00000330959	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.732	0.738
IL2RA	OSM	9606.ENSP00000369293	9606.ENSP00000215781	0	0	0	0	0.107	0	0.650	0.151	0.711
IL2RA	LIF	9606.ENSP00000369293	9606.ENSP00000249075	0	0	0	0	0.048	0	0.650	0.191	0.706
IL2RA	IL4R	9606.ENSP00000369293	9606.ENSP00000379111	0	0	0	0	0.057	0	0	0.747	0.751
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0.074	0	0.650	0.869	0.953
IL4R	OSM	9606.ENSP00000379111	9606.ENSP00000215781	0	0	0	0	0.074	0	0.650	0.269	0.742
IL4R	LIF	9606.ENSP00000379111	9606.ENSP00000249075	0	0	0	0	0.072	0	0.650	0.164	0.704
IL4R	IL6	9606.ENSP00000379111	9606.ENSP00000385675	0	0	0	0	0.124	0	0.650	0.811	0.937
IL6	OSM	9606.ENSP00000385675	9606.ENSP00000215781	0	0	0	0	0.227	0.287	0.400	0.903	0.963
IL6	LIF	9606.ENSP00000385675	9606.ENSP00000249075	0	0	0	0	0.221	0	0.400	0.858	0.927
IL6	TLR2	9606.ENSP00000385675	9606.ENSP00000260010	0	0	0	0	0.099	0	0	0.938	0.942
IL6	THBS1	9606.ENSP00000385675	9606.ENSP00000260356	0	0	0	0	0.211	0	0	0.722	0.772
IL6	SELP	9606.ENSP00000385675	9606.ENSP00000263686	0	0	0	0	0.105	0	0	0.815	0.827
IL6	OSMR	9606.ENSP00000385675	9606.ENSP00000274276	0	0	0	0	0.108	0	0.650	0.800	0.932
IL6	SOCS3	9606.ENSP00000385675	9606.ENSP00000330341	0	0	0	0	0.236	0	0.500	0.874	0.947
IL6	SELE	9606.ENSP00000385675	9606.ENSP00000331736	0	0	0	0	0.272	0	0	0.848	0.884
ITGB3	THBS1	9606.ENSP00000452786	9606.ENSP00000260356	0	0	0	0	0.146	0.524	0.900	0.656	0.984
ITGB3	SELP	9606.ENSP00000452786	9606.ENSP00000263686	0	0	0	0	0.283	0	0.400	0.847	0.928
LIF	OSM	9606.ENSP00000249075	9606.ENSP00000215781	0	0	0	0	0.116	0	0.500	0.929	0.966
LIF	OSMR	9606.ENSP00000249075	9606.ENSP00000274276	0	0	0	0	0.125	0.045	0.650	0.797	0.932
LRG1	SERPINA3	9606.ENSP00000302621	9606.ENSP00000450540	0	0	0	0	0.102	0	0	0.692	0.711
MT1M	MT1X	9606.ENSP00000369146	9606.ENSP00000377995	0	0	0.055	0.968	0.856	0.045	0	0.087	0.866
MYBPH	TLR2	9606.ENSP00000255416	9606.ENSP00000260010	0	0	0	0	0.062	0	0	0.833	0.836
OSM	OSMR	9606.ENSP00000215781	9606.ENSP00000274276	0	0	0	0	0	0.295	0.900	0.998	0.999
RAC2	S100A8	9606.ENSP00000249071	9606.ENSP00000357721	0	0	0	0	0.149	0.102	0.500	0.401	0.740
S100A8	TLR2	9606.ENSP00000357721	9606.ENSP00000260010	0	0	0	0	0.345	0.093	0.500	0.579	0.858
S100A8	S100A9	9606.ENSP00000357721	9606.ENSP00000357727	0	0	0.125	0.794	0.999	0.977	0.900	0.988	0.999
S100A9	TLR2	9606.ENSP00000357727	9606.ENSP00000260010	0	0	0	0	0.371	0.093	0.500	0.571	0.861
SELE	SELP	9606.ENSP00000331736	9606.ENSP00000263686	0	0	0.080	0.911	0.210	0	0	0.921	0.937
SELE	THBD	9606.ENSP00000331736	9606.ENSP00000366307	0	0	0	0	0.081	0.101	0	0.704	0.734
SELP	THBD	9606.ENSP00000263686	9606.ENSP00000366307	0	0	0	0	0.085	0.101	0	0.712	0.743
SERPINA1	TTR	9606.ENSP00000416066	9606.ENSP00000237014	0	0	0	0	0.177	0.071	0	0.954	0.961
SERPINA3	TTR	9606.ENSP00000450540	9606.ENSP00000237014	0	0	0	0	0.178	0.066	0	0.785	0.820
SIGLEC7	SIGLEC9	9606.ENSP00000323328	9606.ENSP00000413861	0	0	0.056	0.967	0.751	0	0	0.071	0.762
SOCS3	TLR2	9606.ENSP00000330341	9606.ENSP00000260010	0	0	0	0	0.138	0.043	0	0.701	0.732
TNFRSF10C	TNFRSF10D	9606.ENSP00000349324	9606.ENSP00000310263	0	0	0.068	0.928	0.073	0	0.900	0.610	0.961
